id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
1AVX_p66,"[7.235564708709717, 2.936378002166748, 15.866791725158691]",1.0,-13.134147644042969,-13.311360359191895,11.387431,18.911623
1AVX_p67,"[-26.72098159790039, 20.826753616333008, -31.193620681762695]",1.0,-14.138633728027344,-14.503190994262695,6.098554,5.0332522
1AVX_p68,"[-47.437477111816406, 7.684133052825928, 34.060794830322266]",1.0,-14.887907028198242,-17.415546417236328,7.958922,-0.0011090196
1AVX_p69,"[13.800430297851562, -0.604069709777832, -22.409791946411133]",1.0,-13.345417022705078,-14.37711238861084,12.565354,13.260093
1AVX_p70,"[15.025078773498535, 20.060041427612305, 41.49256134033203]",1.0,-14.265848159790039,-13.609115600585938,11.577237,13.885478
1AVX_p71,"[-77.39041137695312, 51.51331329345703, 39.0061149597168]",1.0,-18.607282638549805,-14.927960395812988,18.639084,-2.007444e-06
1AVX_p72,"[35.874916076660156, -15.981303215026855, -21.72096061706543]",1.0,-14.079414367675781,-13.991522789001465,11.9000845,16.901754
1AVX_p73,"[-64.1246109008789, 8.525047302246094, 42.76225662231445]",1.0,-16.301103591918945,-18.920230865478516,14.761506,6.554041e-05
1AVX_p74,"[14.073756217956543, 23.39383316040039, -11.45266342163086]",1.0,-13.447355270385742,-12.966476440429688,6.689563,8.671153
1AVX_p75,"[-7.64716911315918, -8.813017845153809, 3.6182267665863037]",1.0,-13.043319702148438,-14.037599563598633,2.3586078,10.031951
1AVX_p76,"[-67.3680419921875, 3.9448952674865723, 52.15166091918945]",1.0,-17.001415252685547,-15.201818466186523,11.335522,-0.00047963441
1AVX_p77,"[14.98877239227295, 2.6317498683929443, -21.21171760559082]",1.0,-13.339034080505371,-13.853020668029785,9.039896,14.032187
1AVX_p78,"[28.22903823852539, -10.25319766998291, 17.38850212097168]",1.0,-13.629500389099121,-13.657316207885742,13.721163,17.053385
1AVX_p79,"[24.792667388916016, 17.39122772216797, 13.492835998535156]",1.0,-13.571067810058594,-13.686345100402832,18.45046,22.965208
1AVX_p80,"[-64.93003845214844, 35.095855712890625, 13.317893981933594]",1.0,-16.085405349731445,-14.689967155456543,12.427039,-0.00036626682
1AVX_p81,"[-61.58698654174805, 33.52040481567383, 35.022605895996094]",1.0,-16.373273849487305,-16.364852905273438,15.980962,-0.00077644555
1AVX_p82,"[-0.7909418940544128, -12.170971870422363, -41.19173049926758]",1.0,-13.985694885253906,-14.96786880493164,-1.6043824,3.848824
1AVX_p83,"[-28.948522567749023, 33.30740737915039, -8.0045747756958]",1.0,-14.077893257141113,-14.191652297973633,7.187215,12.77041
1AVX_p84,"[-4.809121608734131, 5.743832111358643, 11.89797592163086]",1.0,-13.070231437683105,-13.270687103271484,10.023279,16.29222
1AVX_p85,"[40.831703186035156, -28.356101989746094, -1.9217383861541748]",1.0,-14.335402488708496,-14.065752983093262,9.711003,11.022433
1AVX_p86,"[38.640586853027344, -38.81572341918945, -14.251639366149902]",1.0,-14.739777565002441,-14.833982467651367,11.713818,2.825625
1AVX_p87,"[13.636423110961914, 17.841920852661133, 2.8807036876678467]",1.0,-13.245177268981934,-13.198659896850586,4.2403817,9.676448
1AVX_p88,"[-7.056860446929932, 32.840904235839844, -27.881887435913086]",1.0,-14.019144058227539,-13.431344985961914,11.188472,13.613245
1AVX_p89,"[-10.476075172424316, -21.918758392333984, -18.343069076538086]",1.0,-13.475213050842285,-14.888690948486328,6.608195,6.920265
1AVX_p90,"[-93.83638763427734, 33.356632232666016, 51.09627151489258]",1.0,-19.92083168029785,-15.826464653015137,16.502857,-0.00065339525
1AVX_p91,"[11.071353912353516, -3.8275983333587646, -13.296355247497559]",1.0,-13.134862899780273,-14.079986572265625,0.16004549,5.711291
1AVX_p92,"[-41.59061050415039, -1.6243373155593872, -12.828668594360352]",1.0,-14.01429271697998,-14.528754234313965,5.3983703,10.243121
1AVX_p93,"[21.351778030395508, -21.515193939208984, -18.03694725036621]",1.0,-13.651593208312988,-13.753186225891113,7.300712,11.98437
1AVX_p94,"[-8.333941459655762, 40.344444274902344, -5.953784942626953]",1.0,-13.922950744628906,-13.655644416809082,10.661897,11.684761
1AVX_p95,"[-74.8590316772461, 33.88365936279297, 63.65743637084961]",1.0,-18.962766647338867,-15.03679370880127,21.167215,-0.00088723644
1AVX_p96,"[2.6308491230010986, 15.151937484741211, 5.777145862579346]",1.0,-13.110340118408203,-14.03004264831543,7.451551,7.0141635
1AVX_p97,"[23.9560489654541, 18.25199317932129, 11.168424606323242]",1.0,-13.533609390258789,-13.074845314025879,13.856169,20.357967
1AVX_p98,"[5.562616348266602, -25.73863410949707, 21.001617431640625]",1.0,-13.590679168701172,-13.051545143127441,8.49803,15.171081
1AVX_p99,"[16.867639541625977, 35.21511459350586, 23.845041275024414]",1.0,-14.12330150604248,-13.4634370803833,8.221275,4.7242513
1AVX_p100,"[-51.683841705322266, 43.476558685302734, 24.39515495300293]",1.0,-15.82516098022461,-16.552574157714844,13.738765,2.2427206
1AVX_p101,"[11.88586139678955, 45.03871536254883, 23.04986000061035]",1.0,-14.460994720458984,-13.213041305541992,11.090183,16.106882
1AVX_p102,"[-28.525066375732422, 18.214000701904297, -32.019325256347656]",1.0,-14.16633415222168,-14.938159942626953,25.666307,29.937162
1AVX_p103,"[34.690250396728516, -3.3539764881134033, 21.008464813232422]",1.0,-13.88041877746582,-14.00588607788086,10.811253,7.0065193
1AVX_p104,"[-39.46600341796875, -11.743476867675781, 22.219959259033203]",1.0,-14.176630973815918,-15.933866500854492,15.268572,0.93145895
1AVX_p105,"[-95.52342987060547, 46.66926193237305, 58.216957092285156]",1.0,-21.122608184814453,-15.961373329162598,19.107996,-0.001082802
1AVX_p106,"[-18.106155395507812, 45.60186004638672, -1.0480350255966187]",1.0,-14.298441886901855,-13.978158950805664,14.0611315,14.619019
1AVX_p107,"[33.95411682128906, -8.991348266601562, 2.2127034664154053]",1.0,-13.648531913757324,-14.54835319519043,7.805634,16.771488
1AVX_p108,"[-84.4432144165039, 45.24330139160156, 58.93933868408203]",1.0,-19.988996505737305,-19.61604881286621,16.845991,-0.0005859677
1AVX_p109,"[-1.0318197011947632, 13.976605415344238, -7.398187160491943]",1.0,-13.099932670593262,-13.322402954101562,6.423456,12.223061
1AVX_p110,"[2.8174073696136475, 3.1570231914520264, -12.888297080993652]",1.0,-13.062637329101562,-13.843623161315918,7.577938,14.80877
1AVX_p111,"[-35.43162536621094, 7.440611362457275, 8.98062801361084]",1.0,-13.733416557312012,-14.904711723327637,12.487568,15.738956
1AVX_p112,"[-2.32544207572937, 5.836523056030273, -3.2263545989990234]",1.0,-12.988120079040527,-13.708013534545898,10.620313,14.390735
1AVX_p113,"[-17.508230209350586, 41.40815353393555, 21.500757217407227]",1.0,-14.340106010437012,-14.458242416381836,17.228735,12.645373
1AVX_p114,"[13.947930335998535, 26.747257232666016, 24.177932739257812]",1.0,-13.790704727172852,-13.719941139221191,9.91604,12.872581
1AVX_p115,"[10.628151893615723, -10.258051872253418, -21.63167381286621]",1.0,-13.341583251953125,-13.925553321838379,5.828075,7.839602
1AVX_p116,"[6.338650703430176, -17.173274993896484, -24.0273380279541]",1.0,-13.467304229736328,-13.745426177978516,8.994932,13.4767685
1AVX_p117,"[-82.24043273925781, 37.63920593261719, 44.06547546386719]",1.0,-18.583721160888672,-15.285139083862305,14.646707,-0.0013433854
1AVX_p118,"[29.223691940307617, -24.861963272094727, 11.829925537109375]",1.0,-13.856013298034668,-14.089994430541992,11.500994,14.30052
1AVX_p119,"[-96.79519653320312, 33.673248291015625, 50.84046936035156]",1.0,-20.23149299621582,-16.57135772705078,17.221146,-0.0007472903
1H1V_p0,"[16.6957950592041, 47.511009216308594, 7.606438636779785]",1.0,-14.40146541595459,-13.472634315490723,1.3491992,2.334971
1H1V_p1,"[-2.047330617904663, -26.17597770690918, -22.974925994873047]",1.0,-13.636641502380371,-14.204883575439453,12.088036,17.246202
1H1V_p2,"[44.962215423583984, -8.727066993713379, -5.208302974700928]",1.0,-14.140901565551758,-14.460548400878906,5.8015037,3.5117998
1H1V_p3,"[-11.233386039733887, 23.222742080688477, -21.037824630737305]",1.0,-13.576004981994629,-14.19062328338623,12.354598,3.960303
1H1V_p4,"[-35.579139709472656, -89.16909790039062, 43.05323028564453]",1.0,-19.110733032226562,-16.854766845703125,13.311061,0.005709136
1H1V_p5,"[20.119218826293945, 35.02729034423828, -22.91432762145996]",1.0,-14.158608436584473,-13.755866050720215,16.380962,5.695136
1H1V_p6,"[8.898337364196777, -14.640884399414062, -14.675044059753418]",1.0,-13.24312686920166,-14.168281555175781,5.365239,3.2547712
1H1V_p7,"[-43.6191520690918, 34.57011032104492, -18.9150333404541]",1.0,-14.880130767822266,-14.812861442565918,20.166636,4.6731396
1H1V_p8,"[-8.223577499389648, 20.940534591674805, -18.91584587097168]",1.0,-13.440376281738281,-13.209444999694824,11.161581,18.670324
1H1V_p9,"[22.535844802856445, 25.613773345947266, 13.384023666381836]",1.0,-13.70655345916748,-13.56515121459961,-1.2725976,3.3955874
1H1V_p10,"[-1.315575122833252, 3.320679187774658, 31.38895606994629]",1.0,-13.51486587524414,-15.374804496765137,13.284335,3.5249286
1H1V_p11,"[20.897750854492188, 34.88687515258789, -46.28017044067383]",1.0,-15.069110870361328,-14.094720840454102,16.998936,4.3786006
1H1V_p12,"[-4.73241662979126, 42.88682556152344, -46.922576904296875]",1.0,-15.217854499816895,-14.266862869262695,10.540978,12.896482
1H1V_p13,"[25.183671951293945, -6.340272426605225, 8.220648765563965]",1.0,-13.372628211975098,-14.314001083374023,12.259235,20.0147
1H1V_p14,"[10.266131401062012, 39.480133056640625, -36.500648498535156]",1.0,-14.625059127807617,-14.079150199890137,16.345184,4.8944826
1H1V_p15,"[7.208856105804443, 45.204402923583984, -13.547112464904785]",1.0,-14.226480484008789,-13.505487442016602,13.404098,13.815602
1H1V_p16,"[52.83805847167969, 20.278432846069336, -11.301942825317383]",1.0,-14.810857772827148,-13.862186431884766,4.2216954,6.5458045
1H1V_p17,"[-17.581167221069336, 12.057513236999512, -9.177532196044922]",1.0,-13.259690284729004,-13.797979354858398,-2.5277398,-0.8783774
1H1V_p18,"[9.927080154418945, 33.90019989013672, -28.263916015625]",1.0,-14.097418785095215,-13.031953811645508,-0.17387307,1.2404648
1H1V_p19,"[28.790372848510742, 32.221336364746094, -26.048458099365234]",1.0,-14.374642372131348,-13.10580825805664,3.7572794,3.0509505
1H1V_p20,"[17.78778648376465, 6.461081504821777, -7.622264385223389]",1.0,-13.191658020019531,-13.72136402130127,6.2161064,13.44319
1H1V_p21,"[73.7523193359375, 18.784074783325195, -30.000547409057617]",1.0,-16.678340911865234,-15.059158325195312,1.3284166,1.0954468
1H1V_p22,"[12.124905586242676, 37.25887680053711, -2.7485170364379883]",1.0,-13.817514419555664,-13.11380386352539,-0.7637851,2.7207384
1H1V_p23,"[-15.990656852722168, 14.030582427978516, -5.146697521209717]",1.0,-13.226545333862305,-14.244500160217285,9.652217,4.4738636
1H1V_p24,"[26.594682693481445, 46.78029251098633, -35.28704071044922]",1.0,-15.260879516601562,-14.030576705932617,6.3882594,-5.326417
1H1V_p25,"[10.881357192993164, 15.409432411193848, -1.3888715505599976]",1.0,-13.15917682647705,-13.275277137756348,-1.8707334,0.3246869
1H1V_p26,"[-1.3408623933792114, 31.975929260253906, 0.9453608393669128]",1.0,-13.529936790466309,-13.675070762634277,13.21051,11.221132
1H1V_p27,"[10.16962718963623, 46.30455017089844, -35.41389083862305]",1.0,-14.905783653259277,-13.659331321716309,18.889685,2.6002848
1H1V_p28,"[39.87837600708008, -10.39188003540039, -0.07977065443992615]",1.0,-13.903898239135742,-14.496575355529785,2.861013,1.8747973
1H1V_p29,"[17.883800506591797, -25.123106002807617, -44.589759826660156]",1.0,-14.593323707580566,-15.127901077270508,0.46893442,-0.09021725
1H1V_p30,"[37.23227310180664, 34.756629943847656, 8.210673332214355]",1.0,-14.439119338989258,-14.385208129882812,11.575973,14.976365
1H1V_p31,"[-29.880615234375, 16.396137237548828, -25.460657119750977]",1.0,-13.965924263000488,-14.225113868713379,-0.9505006,3.4054635
1H1V_p32,"[-43.0102653503418, -72.52985382080078, 25.146953582763672]",1.0,-17.261981964111328,-16.421823501586914,16.080029,0.006764619
1H1V_p33,"[-2.2113823890686035, -6.206688404083252, -58.66500473022461]",1.0,-14.896516799926758,-14.817014694213867,2.7468925,4.5373054
1H1V_p34,"[11.982406616210938, 37.65022277832031, -23.055822372436523]",1.0,-14.12301254272461,-13.434877395629883,17.263119,4.590726
1H1V_p35,"[23.052244186401367, 35.08310317993164, -52.391014099121094]",1.0,-15.464323997497559,-13.652022361755371,6.2169204,0.8132736
1H1V_p36,"[52.84687423706055, 8.450094223022461, -14.230958938598633]",1.0,-14.664139747619629,-14.064249038696289,2.4502616,4.0475535
1H1V_p37,"[17.293270111083984, 2.4807095527648926, 48.36857986450195]",1.0,-14.429702758789062,-15.888710975646973,3.5935845,5.794707
1H1V_p38,"[12.315485954284668, 42.00022506713867, -21.170080184936523]",1.0,-14.273665428161621,-13.030158996582031,10.601771,3.8705606
1H1V_p39,"[-24.176836013793945, 13.879921913146973, -31.247892379760742]",1.0,-13.93463134765625,-14.195451736450195,16.242088,6.6342325
1H1V_p40,"[37.253543853759766, 18.358684539794922, -54.17237091064453]",1.0,-15.549026489257812,-14.405433654785156,13.094517,6.985297
1H1V_p41,"[-19.37963104248047, 42.65641784667969, 5.299819469451904]",1.0,-14.195534706115723,-14.43985366821289,17.284967,21.12217
1H1V_p42,"[33.213558197021484, 26.92177391052246, -0.1297094225883484]",1.0,-13.975930213928223,-13.346705436706543,3.9991918,4.5350337
1H1V_p43,"[30.13759994506836, 7.070140838623047, -37.51011657714844]",1.0,-14.274447441101074,-14.345080375671387,13.8209915,9.40542
1H1V_p44,"[-16.242097854614258, -74.64514923095703, 24.881404876708984]",1.0,-16.546401977539062,-16.53533935546875,13.347774,0.0066438853
1H1V_p45,"[16.998605728149414, 4.956443786621094, 17.07509994506836]",1.0,-13.296562194824219,-14.38295841217041,11.299839,17.559736
1H1V_p46,"[5.64240026473999, 41.628719329833984, -2.7860119342803955]",1.0,-13.945158004760742,-13.19263744354248,-0.7129248,2.8960495
1H1V_p47,"[49.07074737548828, 43.90639877319336, -5.99047327041626]",1.0,-15.38907241821289,-13.807894706726074,8.540017,2.3043957
1H1V_p48,"[54.33189392089844, -14.600818634033203, -11.562504768371582]",1.0,-14.793091773986816,-15.035171508789062,0.9225538,2.9901276
1H1V_p49,"[-22.37665367126465, 27.95734405517578, -33.405765533447266]",1.0,-14.292781829833984,-13.727190971374512,6.6921086,5.030099
1H1V_p50,"[-4.378350734710693, 52.61870574951172, -22.454618453979492]",1.0,-14.78935718536377,-13.898324012756348,17.09881,1.7951105
1H1V_p51,"[-20.70936393737793, 50.33970642089844, -24.038604736328125]",1.0,-14.927529335021973,-14.013687133789062,15.283208,13.259824
1H1V_p52,"[-3.9709696769714355, 34.26665115356445, -37.05238342285156]",1.0,-14.384214401245117,-13.894617080688477,13.932668,12.490145
1H1V_p53,"[20.769145965576172, 75.0649185180664, -30.982105255126953]",1.0,-16.86373519897461,-14.335260391235352,18.589365,5.741629
1H1V_p54,"[3.7003061771392822, 43.34574890136719, -53.97786331176758]",1.0,-15.630495071411133,-13.659279823303223,17.418926,5.0775313
1H1V_p55,"[59.037940979003906, 12.036280632019043, -35.66464614868164]",1.0,-15.683917999267578,-14.683328628540039,12.128497,-0.28552744
1H1V_p56,"[-18.037275314331055, -45.87417984008789, 16.171464920043945]",1.0,-14.455574989318848,-17.54488754272461,1.5708929,1.66377
1H1V_p57,"[-13.01429271697998, 61.26698684692383, 12.422615051269531]",1.0,-15.225595474243164,-14.463617324829102,14.79627,1.9349098
1H1V_p58,"[30.896968841552734, 49.9837760925293, -56.67897033691406]",1.0,-16.663467407226562,-14.198888778686523,6.3362727,1.3203522
1H1V_p59,"[10.440001487731934, 10.760051727294922, -16.419382095336914]",1.0,-13.235057830810547,-13.210406303405762,-2.110207,1.0204968
1H1V_p60,"[-14.529539108276367, 33.46323013305664, -6.985698223114014]",1.0,-13.726905822753906,-13.82878589630127,12.914274,6.150999
1H1V_p61,"[8.890327453613281, 8.091657638549805, 1.854583978652954]",1.0,-13.042603492736816,-13.524951934814453,-2.598135,0.6524128
1H1V_p62,"[54.51740646362305, 27.44111442565918, 5.187648773193359]",1.0,-15.044894218444824,-14.153209686279297,-0.009616554,1.8003125
1H1V_p63,"[-14.617842674255371, 53.5038948059082, 8.62534236907959]",1.0,-14.710822105407715,-14.795252799987793,15.395224,3.6534405
1H1V_p64,"[32.65847396850586, 7.95313835144043, -50.14435958862305]",1.0,-14.985011100769043,-14.190614700317383,15.561201,3.5104606
1H1V_p65,"[-12.02548885345459, 41.42467498779297, -52.99805450439453]",1.0,-15.554524421691895,-13.752148628234863,18.834625,10.595741
1H1V_p66,"[-17.66616439819336, 29.347074508666992, -34.834625244140625]",1.0,-14.286405563354492,-13.698661804199219,6.250602,7.172159
1H1V_p67,"[16.990081787109375, 18.510112762451172, 27.91088104248047]",1.0,-13.743910789489746,-14.246750831604004,-4.408723,1.516125
1H1V_p68,"[9.106725692749023, 41.0317268371582, -49.387351989746094]",1.0,-15.29687786102295,-13.58376407623291,24.041964,7.165305
1H1V_p69,"[45.52088165283203, 32.74440383911133, -19.88762855529785]",1.0,-14.92699909210205,-13.487852096557617,-1.3534873,0.5104077
1H1V_p70,"[11.097173690795898, 1.9584800004959106, -30.181795120239258]",1.0,-13.537032127380371,-13.529304504394531,1.9262682,0.28555587
1H1V_p71,"[-15.052278518676758, -30.716917037963867, -33.52394104003906]",1.0,-14.234827041625977,-14.66573715209961,11.265512,19.405458
1H1V_p72,"[-31.664701461791992, -100.51679229736328, 29.368898391723633]",1.0,-19.60974884033203,-18.505199432373047,16.315973,0.006080661
1H1V_p73,"[-6.353413105010986, 2.0282018184661865, 16.658126831054688]",1.0,-13.1392822265625,-14.372889518737793,-5.3343954,2.0523286
1H1V_p74,"[-2.7191102504730225, -0.4253087341785431, -29.207162857055664]",1.0,-13.43853759765625,-13.76115608215332,0.36805737,4.302035
1H1V_p75,"[-37.515838623046875, -4.786520481109619, 22.113794326782227]",1.0,-14.026723861694336,-16.373455047607422,19.24699,6.899456
