id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
1AVX_p79,"[24.792667388916016, 17.39122772216797, 13.492835998535156]",1.0,-13.571067810058594,-13.686345100402832,11.134058,15.354489
1AVX_p80,"[-64.93003845214844, 35.095855712890625, 13.317893981933594]",1.0,-16.085405349731445,-14.689967155456543,12.463923,-0.00023699843
1AVX_p81,"[-61.58698654174805, 33.52040481567383, 35.022605895996094]",1.0,-16.373273849487305,-16.364852905273438,16.035576,0.0020553796
1AVX_p82,"[-0.7909418940544128, -12.170971870422363, -41.19173049926758]",1.0,-13.985694885253906,-14.96786880493164,0.065467566,2.8300557
1AVX_p83,"[-28.948522567749023, 33.30740737915039, -8.0045747756958]",1.0,-14.077893257141113,-14.191652297973633,9.736139,13.495621
1AVX_p84,"[-4.809121608734131, 5.743832111358643, 11.89797592163086]",1.0,-13.070231437683105,-13.270687103271484,9.461885,13.579708
1AVX_p85,"[40.831703186035156, -28.356101989746094, -1.9217383861541748]",1.0,-14.335402488708496,-14.065752983093262,8.064518,10.153008
1AVX_p86,"[38.640586853027344, -38.81572341918945, -14.251639366149902]",1.0,-14.739777565002441,-14.833982467651367,10.919169,2.6563773
1AVX_p87,"[13.636423110961914, 17.841920852661133, 2.8807036876678467]",1.0,-13.245177268981934,-13.198659896850586,3.6342764,8.556144
1AVX_p88,"[-7.056860446929932, 32.840904235839844, -27.881887435913086]",1.0,-14.019144058227539,-13.431344985961914,5.784694,6.421688
1AVX_p89,"[-10.476075172424316, -21.918758392333984, -18.343069076538086]",1.0,-13.475213050842285,-14.888690948486328,3.900895,3.245922
1AVX_p90,"[-93.83638763427734, 33.356632232666016, 51.09627151489258]",1.0,-19.92083168029785,-15.826464653015137,16.552307,0.0002488098
1AVX_p91,"[11.071353912353516, -3.8275983333587646, -13.296355247497559]",1.0,-13.134862899780273,-14.079986572265625,-2.3574789,3.7510033
1AVX_p92,"[-41.59061050415039, -1.6243373155593872, -12.828668594360352]",1.0,-14.01429271697998,-14.528754234313965,1.0277236,8.13708
1AVX_p93,"[21.351778030395508, -21.515193939208984, -18.03694725036621]",1.0,-13.651593208312988,-13.753186225891113,6.1968637,10.96684
1AVX_p94,"[-8.333941459655762, 40.344444274902344, -5.953784942626953]",1.0,-13.922950744628906,-13.655644416809082,10.497685,9.6282835
1AVX_p95,"[-74.8590316772461, 33.88365936279297, 63.65743637084961]",1.0,-18.962766647338867,-15.03679370880127,21.219719,5.1067007e-05
1AVX_p96,"[2.6308491230010986, 15.151937484741211, 5.777145862579346]",1.0,-13.110340118408203,-14.03004264831543,6.2120757,5.706225
1AVX_p97,"[23.9560489654541, 18.25199317932129, 11.168424606323242]",1.0,-13.533609390258789,-13.074845314025879,9.68142,14.890165
1AVX_p98,"[5.562616348266602, -25.73863410949707, 21.001617431640625]",1.0,-13.590679168701172,-13.051545143127441,7.66977,13.939651
1AVX_p99,"[16.867639541625977, 35.21511459350586, 23.845041275024414]",1.0,-14.12330150604248,-13.4634370803833,11.428774,7.033915
1AVX_p100,"[-51.683841705322266, 43.476558685302734, 24.39515495300293]",1.0,-15.82516098022461,-16.552574157714844,12.862175,1.4004148
1AVX_p101,"[11.88586139678955, 45.03871536254883, 23.04986000061035]",1.0,-14.460994720458984,-13.213041305541992,10.193864,13.677057
1AVX_p102,"[-28.525066375732422, 18.214000701904297, -32.019325256347656]",1.0,-14.16633415222168,-14.938159942626953,15.776351,20.549
1AVX_p103,"[34.690250396728516, -3.3539764881134033, 21.008464813232422]",1.0,-13.88041877746582,-14.00588607788086,9.361075,4.231899
1AVX_p104,"[-39.46600341796875, -11.743476867675781, 22.219959259033203]",1.0,-14.176630973815918,-15.933866500854492,15.179127,0.947672
1AVX_p105,"[-95.52342987060547, 46.66926193237305, 58.216957092285156]",1.0,-21.122608184814453,-15.961373329162598,19.164814,0.0006476614
1AVX_p106,"[-18.106155395507812, 45.60186004638672, -1.0480350255966187]",1.0,-14.298441886901855,-13.978158950805664,12.321456,13.592518
1AVX_p107,"[33.95411682128906, -8.991348266601562, 2.2127034664154053]",1.0,-13.648531913757324,-14.54835319519043,4.2619257,13.153094
1AVX_p108,"[-84.4432144165039, 45.24330139160156, 58.93933868408203]",1.0,-19.988996505737305,-19.61604881286621,16.892796,-0.00022978359
1AVX_p109,"[-1.0318197011947632, 13.976605415344238, -7.398187160491943]",1.0,-13.099932670593262,-13.322402954101562,3.4801111,10.146236
1AVX_p110,"[2.8174073696136475, 3.1570231914520264, -12.888297080993652]",1.0,-13.062637329101562,-13.843623161315918,6.461365,12.565843
1AVX_p111,"[-35.43162536621094, 7.440611362457275, 8.98062801361084]",1.0,-13.733416557312012,-14.904711723327637,9.548091,12.727544
1AVX_p112,"[-2.32544207572937, 5.836523056030273, -3.2263545989990234]",1.0,-12.988120079040527,-13.708013534545898,8.646815,13.046876
1AVX_p113,"[-17.508230209350586, 41.40815353393555, 21.500757217407227]",1.0,-14.340106010437012,-14.458242416381836,16.668358,12.558937
1AVX_p114,"[13.947930335998535, 26.747257232666016, 24.177932739257812]",1.0,-13.790704727172852,-13.719941139221191,6.940121,10.621897
1AVX_p115,"[10.628151893615723, -10.258051872253418, -21.63167381286621]",1.0,-13.341583251953125,-13.925553321838379,9.303618,10.525386
1AVX_p116,"[6.338650703430176, -17.173274993896484, -24.0273380279541]",1.0,-13.467304229736328,-13.745426177978516,4.483426,9.493028
1AVX_p117,"[-82.24043273925781, 37.63920593261719, 44.06547546386719]",1.0,-18.583721160888672,-15.285139083862305,14.684798,-0.0001992658
1AVX_p118,"[29.223691940307617, -24.861963272094727, 11.829925537109375]",1.0,-13.856013298034668,-14.089994430541992,13.358202,13.50415
1AVX_p119,"[-96.79519653320312, 33.673248291015625, 50.84046936035156]",1.0,-20.23149299621582,-16.57135772705078,17.271341,-0.004394224
1H1V_p0,"[16.6957950592041, 47.511009216308594, 7.606438636779785]",1.0,-14.40146541595459,-13.472634315490723,1.1011186,2.5841012
1H1V_p1,"[-2.047330617904663, -26.17597770690918, -22.974925994873047]",1.0,-13.636641502380371,-14.204883575439453,9.457743,14.910932
1H1V_p2,"[44.962215423583984, -8.727066993713379, -5.208302974700928]",1.0,-14.140901565551758,-14.460548400878906,5.1010675,3.828585
1H1V_p3,"[-11.233386039733887, 23.222742080688477, -21.037824630737305]",1.0,-13.576004981994629,-14.19062328338623,11.103007,0.5044523
1H1V_p4,"[-35.579139709472656, -89.16909790039062, 43.05323028564453]",1.0,-19.110733032226562,-16.854766845703125,13.368487,0.0078011947
1H1V_p5,"[20.119218826293945, 35.02729034423828, -22.91432762145996]",1.0,-14.158608436584473,-13.755866050720215,15.465599,5.032009
1H1V_p6,"[8.898337364196777, -14.640884399414062, -14.675044059753418]",1.0,-13.24312686920166,-14.168281555175781,3.5927348,2.024197
1H1V_p7,"[-43.6191520690918, 34.57011032104492, -18.9150333404541]",1.0,-14.880130767822266,-14.812861442565918,18.863283,4.0331936
1H1V_p8,"[-8.223577499389648, 20.940534591674805, -18.91584587097168]",1.0,-13.440376281738281,-13.209444999694824,9.4955,16.263891
1H1V_p9,"[22.535844802856445, 25.613773345947266, 13.384023666381836]",1.0,-13.70655345916748,-13.56515121459961,-3.022366,1.7710266
1H1V_p10,"[-1.315575122833252, 3.320679187774658, 31.38895606994629]",1.0,-13.51486587524414,-15.374804496765137,12.110448,2.6341124
1H1V_p11,"[20.897750854492188, 34.88687515258789, -46.28017044067383]",1.0,-15.069110870361328,-14.094720840454102,12.843898,0.4386468
1H1V_p12,"[-4.73241662979126, 42.88682556152344, -46.922576904296875]",1.0,-15.217854499816895,-14.266862869262695,9.620459,11.465543
1H1V_p13,"[25.183671951293945, -6.340272426605225, 8.220648765563965]",1.0,-13.372628211975098,-14.314001083374023,2.828575,11.268567
1H1V_p14,"[10.266131401062012, 39.480133056640625, -36.500648498535156]",1.0,-14.625059127807617,-14.079150199890137,15.21714,4.6884594
1H1V_p15,"[7.208856105804443, 45.204402923583984, -13.547112464904785]",1.0,-14.226480484008789,-13.505487442016602,11.550452,11.548519
1H1V_p16,"[52.83805847167969, 20.278432846069336, -11.301942825317383]",1.0,-14.810857772827148,-13.862186431884766,1.8461244,3.8879986
1H1V_p17,"[-17.581167221069336, 12.057513236999512, -9.177532196044922]",1.0,-13.259690284729004,-13.797979354858398,-4.114682,0.20447919
1H1V_p18,"[9.927080154418945, 33.90019989013672, -28.263916015625]",1.0,-14.097418785095215,-13.031953811645508,0.321275,2.4541094
1H1V_p19,"[28.790372848510742, 32.221336364746094, -26.048458099365234]",1.0,-14.374642372131348,-13.10580825805664,2.5094912,2.442553
1H1V_p20,"[17.78778648376465, 6.461081504821777, -7.622264385223389]",1.0,-13.191658020019531,-13.72136402130127,1.3539305,9.695469
1H1V_p21,"[73.7523193359375, 18.784074783325195, -30.000547409057617]",1.0,-16.678340911865234,-15.059158325195312,0.46561486,1.5214753
1H1V_p22,"[12.124905586242676, 37.25887680053711, -2.7485170364379883]",1.0,-13.817514419555664,-13.11380386352539,2.9096758,6.2324586
1H1V_p23,"[-15.990656852722168, 14.030582427978516, -5.146697521209717]",1.0,-13.226545333862305,-14.244500160217285,7.46397,1.4375153
1H1V_p24,"[26.594682693481445, 46.78029251098633, -35.28704071044922]",1.0,-15.260879516601562,-14.030576705932617,5.8219137,-5.446801
1H1V_p25,"[10.881357192993164, 15.409432411193848, -1.3888715505599976]",1.0,-13.15917682647705,-13.275277137756348,0.23850408,2.1907356
1H1V_p26,"[-1.3408623933792114, 31.975929260253906, 0.9453608393669128]",1.0,-13.529936790466309,-13.675070762634277,12.452029,10.086463
1H1V_p27,"[10.16962718963623, 46.30455017089844, -35.41389083862305]",1.0,-14.905783653259277,-13.659331321716309,22.150478,5.7176085
1H1V_p28,"[39.87837600708008, -10.39188003540039, -0.07977065443992615]",1.0,-13.903898239135742,-14.496575355529785,0.8608133,-0.14079034
1H1V_p29,"[17.883800506591797, -25.123106002807617, -44.589759826660156]",1.0,-14.593323707580566,-15.127901077270508,0.19456574,-0.029335111
1H1V_p30,"[37.23227310180664, 34.756629943847656, 8.210673332214355]",1.0,-14.439119338989258,-14.385208129882812,6.3651605,10.791776
1H1V_p31,"[-29.880615234375, 16.396137237548828, -25.460657119750977]",1.0,-13.965924263000488,-14.225113868713379,-2.03837,2.4595714
1H1V_p32,"[-43.0102653503418, -72.52985382080078, 25.146953582763672]",1.0,-17.261981964111328,-16.421823501586914,16.1268,0.0058302563
1H1V_p33,"[-2.2113823890686035, -6.206688404083252, -58.66500473022461]",1.0,-14.896516799926758,-14.817014694213867,0.9161682,3.9973416
1H1V_p34,"[11.982406616210938, 37.65022277832031, -23.055822372436523]",1.0,-14.12301254272461,-13.434877395629883,20.696344,7.8406935
1H1V_p35,"[23.052244186401367, 35.08310317993164, -52.391014099121094]",1.0,-15.464323997497559,-13.652022361755371,8.854573,2.6849065
1H1V_p36,"[52.84687423706055, 8.450094223022461, -14.230958938598633]",1.0,-14.664139747619629,-14.064249038696289,0.9222939,3.338499
1H1V_p37,"[17.293270111083984, 2.4807095527648926, 48.36857986450195]",1.0,-14.429702758789062,-15.888710975646973,2.5999007,5.740487
1H1V_p38,"[12.315485954284668, 42.00022506713867, -21.170080184936523]",1.0,-14.273665428161621,-13.030158996582031,9.211578,4.024581
1H1V_p39,"[-24.176836013793945, 13.879921913146973, -31.247892379760742]",1.0,-13.93463134765625,-14.195451736450195,13.321604,3.8624232
1H1V_p40,"[37.253543853759766, 18.358684539794922, -54.17237091064453]",1.0,-15.549026489257812,-14.405433654785156,13.398238,6.9949765
1H1V_p41,"[-19.37963104248047, 42.65641784667969, 5.299819469451904]",1.0,-14.195534706115723,-14.43985366821289,12.811322,18.380814
1H1V_p42,"[33.213558197021484, 26.92177391052246, -0.1297094225883484]",1.0,-13.975930213928223,-13.346705436706543,3.354563,3.4009392
1H1V_p43,"[30.13759994506836, 7.070140838623047, -37.51011657714844]",1.0,-14.274447441101074,-14.345080375671387,14.355293,9.9810915
1H1V_p44,"[-16.242097854614258, -74.64514923095703, 24.881404876708984]",1.0,-16.546401977539062,-16.53533935546875,13.394486,0.0076510203
1H1V_p45,"[16.998605728149414, 4.956443786621094, 17.07509994506836]",1.0,-13.296562194824219,-14.38295841217041,7.2822676,14.073759
1H1V_p46,"[5.64240026473999, 41.628719329833984, -2.7860119342803955]",1.0,-13.945158004760742,-13.19263744354248,-2.9009805,2.5197928
1H1V_p47,"[49.07074737548828, 43.90639877319336, -5.99047327041626]",1.0,-15.38907241821289,-13.807894706726074,6.957677,2.3953724
1H1V_p48,"[54.33189392089844, -14.600818634033203, -11.562504768371582]",1.0,-14.793091773986816,-15.035171508789062,-0.32586688,2.5830784
1H1V_p49,"[-22.37665367126465, 27.95734405517578, -33.405765533447266]",1.0,-14.292781829833984,-13.727190971374512,6.3321676,4.6682997
1H1V_p50,"[-4.378350734710693, 52.61870574951172, -22.454618453979492]",1.0,-14.78935718536377,-13.898324012756348,14.821033,-0.82387877
1H1V_p51,"[-20.70936393737793, 50.33970642089844, -24.038604736328125]",1.0,-14.927529335021973,-14.013687133789062,11.15744,10.600939
1H1V_p52,"[-3.9709696769714355, 34.26665115356445, -37.05238342285156]",1.0,-14.384214401245117,-13.894617080688477,12.991347,12.315495
1H1V_p53,"[20.769145965576172, 75.0649185180664, -30.982105255126953]",1.0,-16.86373519897461,-14.335260391235352,17.723406,4.69698
1H1V_p54,"[3.7003061771392822, 43.34574890136719, -53.97786331176758]",1.0,-15.630495071411133,-13.659279823303223,15.208299,3.635236
1H1V_p55,"[59.037940979003906, 12.036280632019043, -35.66464614868164]",1.0,-15.683917999267578,-14.683328628540039,11.243934,-0.88657063
1H1V_p56,"[-18.037275314331055, -45.87417984008789, 16.171464920043945]",1.0,-14.455574989318848,-17.54488754272461,-0.23273036,1.0714722
1H1V_p57,"[-13.01429271697998, 61.26698684692383, 12.422615051269531]",1.0,-15.225595474243164,-14.463617324829102,13.74715,1.4867388
1H1V_p58,"[30.896968841552734, 49.9837760925293, -56.67897033691406]",1.0,-16.663467407226562,-14.198888778686523,6.06296,0.10038364
1H1V_p59,"[10.440001487731934, 10.760051727294922, -16.419382095336914]",1.0,-13.235057830810547,-13.210406303405762,-4.2924514,-1.8626736
1H1V_p60,"[-14.529539108276367, 33.46323013305664, -6.985698223114014]",1.0,-13.726905822753906,-13.82878589630127,12.629696,5.8981333
1H1V_p61,"[8.890327453613281, 8.091657638549805, 1.854583978652954]",1.0,-13.042603492736816,-13.524951934814453,-1.7406162,1.1858013
1H1V_p62,"[54.51740646362305, 27.44111442565918, 5.187648773193359]",1.0,-15.044894218444824,-14.153209686279297,-2.0202417,1.4414315
1H1V_p63,"[-14.617842674255371, 53.5038948059082, 8.62534236907959]",1.0,-14.710822105407715,-14.795252799987793,15.251943,3.8093078
1H1V_p64,"[32.65847396850586, 7.95313835144043, -50.14435958862305]",1.0,-14.985011100769043,-14.190614700317383,12.958248,1.0895357
1H1V_p65,"[-12.02548885345459, 41.42467498779297, -52.99805450439453]",1.0,-15.554524421691895,-13.752148628234863,17.322191,9.100384
1H1V_p66,"[-17.66616439819336, 29.347074508666992, -34.834625244140625]",1.0,-14.286405563354492,-13.698661804199219,5.2067204,5.2944756
1H1V_p67,"[16.990081787109375, 18.510112762451172, 27.91088104248047]",1.0,-13.743910789489746,-14.246750831604004,-4.728624,1.9467329
1H1V_p68,"[9.106725692749023, 41.0317268371582, -49.387351989746094]",1.0,-15.29687786102295,-13.58376407623291,24.190517,6.082566
1H1V_p69,"[45.52088165283203, 32.74440383911133, -19.88762855529785]",1.0,-14.92699909210205,-13.487852096557617,-2.259788,0.84996593
1H1V_p70,"[11.097173690795898, 1.9584800004959106, -30.181795120239258]",1.0,-13.537032127380371,-13.529304504394531,1.0671927,-0.88397944
1H1V_p71,"[-15.052278518676758, -30.716917037963867, -33.52394104003906]",1.0,-14.234827041625977,-14.66573715209961,8.679679,17.5193
1H1V_p72,"[-31.664701461791992, -100.51679229736328, 29.368898391723633]",1.0,-19.60974884033203,-18.505199432373047,16.362328,0.0059020193
1H1V_p73,"[-6.353413105010986, 2.0282018184661865, 16.658126831054688]",1.0,-13.1392822265625,-14.372889518737793,-6.2571044,2.081505
1H1V_p74,"[-2.7191102504730225, -0.4253087341785431, -29.207162857055664]",1.0,-13.43853759765625,-13.76115608215332,-1.3560758,2.8394237
