index,samples
167,5.557037
168,31.933582
169,4.7290545
170,-3.9988256
171,-28.620113
172,-25.764217
173,-40.20562
174,40.533306
175,3.8103123
176,-32.330692
177,-27.63331
178,40.214172
179,33.271458
180,-23.484486
181,-16.202398
182,5.1207523
183,-31.9629
184,35.885353
185,-28.83583
186,-8.546553
187,-24.653141
188,-1.7006968
189,44.965954
190,56.457268
191,38.89655
192,-1.5640683
193,6.8351216
194,-30.94286
195,-3.805921
196,-0.91990757
197,46.4242
198,-32.63261
199,-32.994938
200,-30.904644
201,-3.7352407
202,-31.819496
203,-22.827913
204,41.148624
205,-25.75329
206,-36.913567
207,-32.22714
208,48.74679
209,0.3234495
210,41.43436
211,39.696144
212,-21.033379
213,-37.456463
214,-35.277336
215,-25.75903
216,-37.012245
217,-29.3769
218,47.78695
219,6.3187957
220,-48.297985
221,2.107158
222,1.4338757
223,1.3270293
224,0.1965771
225,37.524624
226,3.0681834
227,8.275984
228,47.017105
229,-30.820988
230,8.424918
231,-37.0784
232,27.179373
233,22.541538
234,50.75644
235,-33.773888
236,-38.485542
237,-14.923977
238,-37.0619
239,-2.0059745
240,-26.014528
241,-40.00203
242,-24.961712
243,-25.887852
244,-6.4510345
245,-38.37661
246,36.404854
247,-1.9336313
248,1.3646078
249,30.657858
250,31.28563
251,-21.0154
252,1.7937634
253,45.951744
254,-31.093073
255,-30.86142
256,50.88154
257,8.362021
258,-20.5519
259,-13.019699
260,37.31011
261,-1.1471909
262,-40.06877
263,60.943283
264,26.689205
265,55.118214
266,-12.850611
267,-25.351135
268,1.1106677
269,-33.034996
270,-32.30131
271,2.332253
272,-2.6602576
273,-3.723949
274,-5.8858485
275,-5.012772
276,27.046295
277,-36.86097
278,14.800203
279,32.52926
280,-8.760448
281,-36.662243
282,35.709286
283,-4.060303
284,-0.7581742
285,3.898007
286,46.64947
287,3.4307032
288,-0.76646143
289,-32.711678
290,51.772987
291,-36.472733
292,-0.48275438
293,29.01559
294,35.746796
295,2.7534964
296,3.6153378
297,31.671711
298,-23.885105
299,43.285927
300,-9.1325655
301,31.479378
302,-42.104046
303,-21.623554
304,-5.167552
305,-42.90987
306,34.283558
307,-21.451868
308,41.361404
309,-0.5295148
310,-33.908455
311,2.9369462
312,-38.23446
313,-4.969987
314,-40.66691
315,0.49627566
316,-33.193592
317,-12.009794
318,-26.672531
319,42.715206
320,-25.060793
321,-7.351116
322,45.916893
323,-27.086395
324,-36.907978
325,-6.0879607
326,-25.964243
327,-28.203012
328,-18.932758
329,-15.781535
330,39.370277
331,40.98108
332,-2.3115091
333,-23.703495
334,-39.146217
335,-32.34749
336,2.456804
337,-28.924387
338,-22.596931
339,-25.052765
340,4.270011
341,-40.937263
342,-29.27283
343,-37.606766
344,4.915511
345,-27.909842
346,9.770838
347,4.300539
348,-27.309244
349,35.134132
350,-1.1469706
351,-31.07113
352,-28.055433
353,-23.265375
354,-7.6835513
355,-34.48014
356,-22.108938
357,-45.81539
358,-7.238386
359,-1.9733733
360,-23.564484
361,40.47496
362,42.640278
363,-38.454674
364,2.4627059
365,0.65901846
366,-30.930407
367,-3.4543672
368,-22.05747
369,-27.561953
370,53.909565
371,25.496624
372,43.5719
373,0.78644955
374,-26.459051
375,-7.2279243
376,-40.71486
377,-23.059086
378,23.423311
379,5.678426
380,-18.821495
381,49.60826
382,-18.432571
383,44.34294
384,2.3908463
385,-2.1537309
386,-39.712914
387,-29.830406
388,52.365593
389,-26.598198
390,-30.746317
391,-22.555809
392,-5.096179
393,-38.94389
394,-23.81633
395,-24.029076
396,7.5948887
397,-30.798948
398,56.38404
399,-2.908573
400,-21.368586
401,-38.15935
402,27.244705
403,34.307667
404,-6.8627377
405,-0.4420436
406,-7.1436477
407,-27.356611
408,-26.940115
409,-22.303291
410,29.05951
411,43.915493
412,-6.1900177
413,-6.173103
414,-19.806168
415,-42.719902
416,36.41494
417,-27.402618
418,47.198
419,9.898708
420,4.799291
421,-30.460419
422,5.8830748
423,29.236137
424,45.83275
425,-16.863098
426,-42.43396
427,-42.169605
428,58.8102
429,-25.814388
430,-32.211548
431,4.10101
432,53.779766
433,47.779556
434,-28.20191
435,-28.294367
436,10.436009
437,-29.403728
438,-26.800789
439,2.15908
440,-30.18928
441,49.66543
442,0.2358363
443,5.4421873
444,34.85869
445,30.291016
446,-23.989864
447,-42.72179
448,-29.674326
449,-36.027172
450,-28.664267
451,-12.712185
452,1.2261251
453,37.246685
454,-37.385372
455,-27.265148
456,58.68508
457,0.8525386
458,52.74688
459,28.265602
460,-30.477749
461,-6.043432
462,11.476251
463,37.11552
464,-40.887413
465,46.75802
466,-33.70843
467,28.176268
468,1.8901223
469,29.404787
470,-30.530167
471,-5.9741335
472,-40.191147
473,-3.4523535
474,-30.157341
475,35.96854
476,-29.563892
477,1.9470825
478,-6.3560762
479,-19.465044
480,37.094986
481,42.876812
482,-28.407091
483,-2.984918
484,35.67842
485,36.989433
486,-38.449795
487,-27.831156
488,-8.575558
489,-1.4327288
490,-1.040825
491,-42.96734
492,49.74925
493,51.34633
494,-35.71825
495,1.443192
496,-6.426016
497,1.3946989
498,37.42768
499,0.47980204
500,-29.409784
501,27.437088
502,48.695415
503,-22.69964
504,5.216253
505,-27.68276
506,-26.547064
507,36.65943
508,-30.83514
509,-30.179552
510,43.228252
511,3.8399239
512,-26.806026
513,5.409909
514,39.296787
515,29.314754
516,-7.60735
517,-4.477712
518,-33.077217
519,-42.3303
520,-40.602463
521,4.9257655
522,47.589684
523,1.3263569
524,-5.207961
525,-39.871933
526,-7.137692
527,46.62274
528,-27.054846
529,-35.752495
530,-0.7210702
531,-28.757605
532,-34.320866
533,-34.09632
534,-22.712637
535,-0.1797665
536,29.589611
537,35.226704
538,-37.165096
539,1.2273978
540,-33.37162
541,1.2430869
542,-37.418266
543,5.487299
544,-17.627491
545,-28.599123
546,-29.817314
547,42.58803
548,6.6779423
549,0.21370588
550,33.66334
551,-8.975298
552,47.95284
553,-44.646355
554,34.026787
555,42.158848
556,-33.198906
557,-4.0218534
558,-27.040377
559,-1.8619336
560,49.52099
561,-38.13513
562,-51.475838
563,-33.96503
564,-31.54716
565,52.501343
566,4.5108852
567,-1.6480355
568,51.905113
569,-6.5956097
570,-36.203014
571,4.0548024
572,-25.432678
573,-38.532494
574,51.52164
575,-12.219351
576,-28.716808
577,-32.289196
578,47.23966
579,29.852623
580,-2.4531999
581,-1.7007357
582,-36.084736
583,4.620599
584,-31.177778
585,0.96166396
586,-5.662062
587,58.66732
588,-26.75257
589,-34.77313
590,32.44249
591,-31.697487
592,48.864086
593,1.8023767
594,-30.107647
595,57.739475
596,-3.1378982
597,46.98692
598,-50.90394
599,9.185873
600,38.367767
601,-7.8663855
602,-18.85395
603,-0.088264376
604,-35.340443
605,-21.680077
606,3.9027805
607,-28.599438
608,-29.174545
609,29.439297
610,52.699814
611,34.6511
612,-20.271446
613,-39.03569
614,-42.37503
615,3.4931483
616,4.073177
617,-11.8764925
618,11.58126
619,38.582474
620,-36.26116
621,1.4539671
622,-20.551107
623,-26.287794
624,34.738777
625,-4.0114837
626,-34.724712
627,-27.947157
628,4.9333096
629,26.48767
630,-20.843023
631,-28.436892
632,-27.567045
633,3.2996538
634,-32.61812
635,-27.09725
636,31.97547
637,36.34763
638,52.31501
639,-29.742683
640,27.873554
641,-33.635136
642,5.743929
643,-2.8812938
644,53.930355
645,2.9019687
646,32.194946
647,45.9407
648,-34.841095
649,20.499784
650,-23.697666
651,-30.614697
652,1.5761547
653,-36.381653
654,41.514435
655,31.601112
656,30.620037
657,47.798603
658,-36.82855
659,37.947235
660,0.9360462
661,-47.94532
662,-30.906002
663,-36.730747
664,-36.637123
665,3.7392697
666,-30.074188
667,43.195133
668,31.351652
669,-6.231404
670,41.369087
671,3.4333513
672,-35.870407
673,46.89678
674,7.1748924
675,-23.802608
676,-2.3326964
677,31.092968
678,-32.78394
679,44.365536
680,49.753685
681,2.3915305
682,47.428513
683,4.2229853
684,37.592106
685,48.159595
686,42.746456
687,3.2037685
688,28.717133
689,2.9464076
690,-38.588684
691,-33.94602
692,44.47779
693,-39.045074
694,40.56662
695,33.740948
696,61.90641
697,-36.146362
698,32.008575
699,-0.07456827
700,-4.3909664
701,39.027336
702,-5.654665
703,-49.968346
704,-11.143032
705,3.1907609
706,-34.191444
707,-18.102283
708,3.6594682
709,-26.61765
710,-38.045433
711,-17.82824
712,-16.94527
713,-1.6335099
714,-32.342457
715,43.094517
716,5.128292
717,42.273243
718,-27.964048
719,1.237597
720,-29.596819
721,39.4
722,-35.13305
723,-27.988476
724,-21.929428
725,-36.114555
726,48.947437
727,-18.433655
728,-20.64974
729,-33.709568
730,-1.0088867
731,-5.87298
732,1.1614325
733,-6.911183
734,-54.25084
735,-5.3819084
736,45.56791
737,34.183266
738,51.469925
739,-2.6067898
740,30.540335
741,-37.472454
742,-46.32576
743,-27.854706
744,2.6166866
745,-39.146507
746,-24.900738
747,-35.326935
748,-31.65424
749,-20.375206
750,1.350813
751,-37.864025
752,-16.727192
753,-28.069304
754,-31.618662
755,-24.009567
756,-42.835438
757,42.919125
758,46.444874
759,-6.970786
760,-1.3605914
761,24.545155
762,3.863592
763,-27.289265
764,-3.1697605
765,-0.44357443
766,-10.421637
767,-35.0149
768,3.6296592
769,-5.087893
770,44.612103
771,-27.444897
772,-25.851559
773,45.572445
774,-9.037832
775,-2.1160977
776,-40.804344
777,-0.16404705
778,18.790491
779,-35.049488
780,14.140739
781,43.146828
782,1.4324405
783,-1.642209
784,51.061275
785,-27.941326
786,-30.242035
787,28.469091
788,-37.71983
789,-18.998005
790,-1.1435935
791,22.381628
792,25.904058
793,36.659393
794,-20.852623
795,0.7854491
796,-39.334778
797,-26.548956
798,-29.932322
799,42.021427
800,42.353024
801,-38.93554
802,-34.184883
803,-39.799343
804,-33.36828
805,-5.9672933
806,-36.13299
807,-1.5893583
808,35.433506
809,45.631073
810,1.4322674
811,-0.5691796
812,1.6719693
813,-17.75028
814,-25.701212
815,-18.498638
816,36.395416
817,41.71879
818,-31.866253
819,-0.77840096
820,61.04941
821,48.680374
822,-47.28752
823,31.414341
824,-29.911495
825,-36.294647
826,-2.5919545
827,-38.009068
828,-1.7791022
829,-46.486603
830,53.230194
831,-3.6721034
832,-29.469275
833,31.269691
834,-44.113575
835,58.417355
836,27.45132
837,-1.7476286
838,-38.416733
839,-22.455416
840,-2.0008059
841,0.36854056
842,49.33165
843,39.324757
844,1.5710592
845,-28.294119
846,24.97836
847,19.251019
848,-24.2599
849,44.727325
850,53.62131
851,42.394417
852,-22.958336
853,48.12503
854,58.48555
855,-26.753086
856,35.985977
857,44.380013
858,42.288425
859,-2.2866943
860,-13.950903
861,-8.0300255
862,4.583383
863,-33.073837
864,-4.657903
865,39.09407
866,36.818504
867,-8.644213
868,2.5307212
869,-21.931055
870,-38.832603
871,4.5657725
872,39.730392
873,31.08329
874,0.38332963
875,-29.234348
876,15.136063
877,-26.118898
878,36.53588
879,36.955105
880,5.3597584
881,-16.78889
882,39.291958
883,42.797817
884,-1.4610193
885,42.53625
886,-24.747763
887,39.418404
888,-40.108665
889,48.192833
890,-6.4208517
891,31.917458
892,-29.685368
893,-34.557934
894,-36.069492
895,-1.5345262
896,-23.6739
897,42.304012
898,0.38376993
899,-22.720976
900,39.346115
901,-2.7340958
902,-9.915741
903,40.534252
904,-35.49657
905,0.7164297
906,43.96884
907,-34.363113
908,55.227974
909,-26.8056
910,-23.682936
911,-30.522053
912,2.5043173
913,-13.926638
914,44.999943
915,43.40709
916,9.521764
917,-0.6488984
918,-26.711853
919,1.5765183
920,-1.4981085
921,2.503517
922,-17.290802
923,52.537926
924,34.432217
925,-28.014256
926,-4.425638
927,-1.9492698
928,43.504684
929,39.579346
930,44.731342
931,-23.141582
932,48.393524
933,-23.377787
934,3.534335
935,46.900192
936,-42.18574
937,-31.118515
938,-0.7714758
939,-28.629457
940,2.6695294
941,31.766518
942,-19.961628
943,35.891872
944,43.97459
945,-29.98086
946,44.713314
947,-26.58487
948,-44.44705
949,-39.155254
950,-20.26454
951,-4.029998
952,2.3982687
953,-25.554482
954,-0.060251333
955,33.748894
956,38.884872
957,-27.952894
958,63.25917
959,7.0888658
960,-6.346182
961,-31.414322
962,-27.990803
963,-31.28832
964,-43.63714
965,-3.463404
966,-20.843365
967,-45.13448
968,4.939975
969,-7.6404233
970,21.47534
971,-20.111996
972,-37.254284
973,34.587666
974,-29.845959
975,-26.963238
976,-3.7089014
977,31.18776
978,19.165194
979,39.832413
980,5.963716
981,1.798035
982,-38.626648
983,52.08896
984,32.27254
985,48.74609
986,39.220963
987,-4.8541026
988,44.49353
989,33.331535
990,-34.07138
991,39.58868
992,-45.37591
993,0.38936323
994,-17.257343
995,-34.356125
996,4.720871
997,38.24105
998,44.85783
999,-28.846376
1000,-16.035027
1001,-53.521915
1002,-30.267931
1003,-21.8186
1004,-21.55917
1005,37.92743
1006,-30.603458
1007,-25.516418
1008,-33.90565
1009,-27.31975
1010,49.536808
1011,-35.437572
1012,-4.5670285
1013,-28.421972
1014,-31.875278
1015,29.741447
1016,-31.967257
1017,25.520805
1018,0.6994504
1019,-7.6870346
1020,38.66957
1021,6.9572134
1022,-4.8497806
1023,-32.036247
1024,37.136078
1025,-34.39998
1026,-28.930557
1027,43.633453
1028,-25.06683
1029,17.09917
1030,44.76785
1031,8.804115
1032,43.401215
1033,-33.44755
1034,1.9177809
1035,-30.533829
1036,-33.68593
1037,56.144978
1038,-9.255569
1039,1.6604686
1040,-35.323856
1041,-28.826092
1042,5.172538
1043,2.8283615
1044,10.397402
1045,-29.597933
1046,-32.15391
1047,4.731113
1048,-33.5821
1049,-25.45184
1050,35.36141
1051,-29.276073
1052,47.548485
1053,43.597748
1054,2.7823246
1055,1.2807384
1056,33.07078
1057,-33.59448
1058,-26.248892
1059,48.84502
1060,-37.795937
1061,2.6912096
1062,-0.0453051
1063,-27.366272
1064,43.58001
1065,45.03611
1066,-36.525055
1067,-34.586334
1068,-1.0470777
1069,-25.98237
1070,-28.388577
1071,-30.614218
1072,-39.154743
1073,45.726723
1074,-1.1933119
1075,2.8377175
1076,-18.196594
1077,-24.753422
1078,-8.374796
1079,56.03704
1080,46.789635
1081,-33.051987
1082,-26.18748
1083,-36.063747
1084,37.864544
1085,-27.534618
1086,36.3673
1087,46.951733
1088,-42.902214
1089,-1.5309304
1090,-20.244526
1091,-3.415946
1092,-16.532331
1093,-8.234058
1094,28.233889
1095,-7.7306786
1096,-25.692745
1097,31.501776
1098,0.71242046
1099,27.793865
1100,-33.56994
1101,-41.245373
1102,-34.31465
1103,-37.15335
1104,4.4787555
1105,40.391323
1106,-11.446342
1107,49.038498
1108,-27.517424
1109,-26.77463
1110,-23.928627
1111,-25.076357
1112,38.545876
1113,50.46351
1114,-36.310318
1115,43.018898
1116,45.700676
1117,40.480442
1118,-29.74353
1119,-16.437843
1120,33.36525
1121,30.87362
1122,-26.453144
1123,36.008553
1124,42.032738
1125,47.603798
1126,-31.572643
1127,35.37225
1128,-12.656319
1129,40.2359
1130,-1.5664226
1131,-25.958817
1132,-3.8222604
1133,57.4124
1134,-32.64248
1135,-14.198779
1136,-36.177643
1137,27.674751
1138,-32.6534
1139,1.5792804
1140,-19.264488
1141,0.32463774
1142,-21.97996
1143,47.105892
1144,35.22592
1145,2.6497724
1146,37.05683
1147,1.5518644
1148,-1.0714892
1149,43.982616
1150,-28.10388
1151,44.6781
1152,25.4094
1153,-6.9795675
1154,36.475365
1155,-5.513272
1156,1.6155232
1157,7.0085435
1158,-22.822327
1159,39.706062
1160,2.7900326
1161,44.26705
1162,35.164158
1163,-25.119913
1164,-3.2205257
1165,-44.98658
1166,-13.121796
1167,35.184166
1168,-22.4389
1169,29.372322
1170,-2.3813157
1171,-28.328316
1172,-0.048482362
1173,-40.257313
1174,-8.660779
1175,-22.470915
1176,38.861427
1177,32.18548
1178,60.30523
1179,-32.684258
1180,-9.378178
1181,-29.12604
1182,1.5156262
1183,39.721607
1184,-21.40865
1185,35.46749
1186,4.362349
1187,22.223576
1188,-5.598386
1189,-13.682079
1190,-32.172424
1191,48.62893
1192,0.79566723
1193,-31.88509
1194,-14.6948
1195,5.866809
1196,-3.220515
1197,-34.080307
1198,-31.127535
1199,39.567738
1200,-20.527267
1201,-2.9363024
1202,-32.85439
1203,68.610275
1204,-6.636511
1205,41.390434
1206,32.339836
1207,-2.1977386
1208,41.006187
1209,36.117004
1210,31.682674
1211,-47.807495
1212,36.57822
1213,-40.79496
1214,-35.33499
1215,-28.061172
1216,-27.565342
1217,33.004494
1218,53.495502
1219,-31.789526
1220,-35.334827
1221,-35.114017
1222,2.4204059
1223,-32.762806
1224,41.346775
1225,33.463657
1226,-34.39814
1227,-19.837437
1228,-35.67271
1229,-31.922466
1230,42.7546
1231,-36.534004
1232,3.895187
1233,26.700644
1234,33.43028
1235,33.792118
1236,36.680458
1237,-32.374065
1238,4.9972153
1239,22.606094
1240,-39.807396
1241,-30.917006
1242,-20.633461
1243,-1.6452231
1244,-24.41541
1245,1.8935802
1246,-4.8871512
1247,49.94606
1248,-21.574982
1249,44.126896
1250,4.0624824
1251,40.705654
1252,-28.729694
1253,-34.302906
1254,43.73483
1255,39.283
1256,41.09293
1257,-4.245643
1258,-34.68026
1259,-25.992426
1260,1.819298
1261,49.273163
1262,-36.301773
1263,47.25415
1264,-33.961468
1265,-1.6908252
1266,-34.610863
1267,-3.7530475
1268,-8.027316
1269,-15.387433
1270,8.349448
1271,-31.21679
1272,-2.0287726
1273,-19.784843
1274,-20.636135
1275,36.769924
1276,44.11962
1277,-31.3671
1278,26.929092
1279,22.66841
1280,8.691803
1281,59.871574
1282,59.96518
1283,-7.458949
1284,39.967136
1285,1.1592343
1286,4.008562
1287,7.475827
1288,43.351353
1289,-31.502537
1290,-5.4961185
1291,-25.086994
1292,6.551809
1293,-24.649242
1294,-26.873245
1295,-0.5632287
1296,6.5413656
1297,42.27177
1298,0.20235333
1299,46.552776
1300,-21.381578
1301,4.450727
1302,-33.983532
1303,48.599
1304,-27.473993
1305,-0.9151119
1306,1.8188225
1307,32.435863
1308,3.843234
1309,-24.819633
1310,41.7952
1311,-12.587469
1312,-28.621544
1313,0.19799365
1314,-3.2552528
1315,1.0225759
1316,-43.692184
1317,39.994
1318,9.629233
1319,-9.07154
1320,-30.091032
1321,-37.064445
1322,-1.1366465
1323,-1.7773426
1324,-37.43429
1325,-38.593433
1326,43.244705
1327,-0.18468875
1328,39.58779
1329,-7.2598643
1330,38.44271
1331,31.45298
1332,-21.655064
1333,40.228027
1334,1.3993441
1335,29.21772
1336,-30.719788
1337,-32.43682
1338,2.0161054
1339,-32.326275
1340,-32.361076
1341,52.617744
1342,42.271152
1343,-0.6751004
1344,-19.844086
1345,-17.851208
1346,-33.897697
1347,-22.50578
1348,-29.294043
1349,0.26875818
1350,44.52919
1351,33.700836
1352,29.663876
1353,39.210827
1354,39.106766
1355,-26.05491
1356,38.229813
1357,44.53067
1358,-34.81109
1359,43.688747
1360,-3.2344744
1361,39.59323
1362,-26.673798
1363,40.96791
1364,-31.095734
1365,-25.485018
1366,-38.58062
1367,-17.260357
1368,-28.10568
1369,46.135765
1370,27.828228
1371,38.015957
1372,-0.78733927
1373,-20.07262
1374,-33.977325
1375,-3.8931167
1376,28.238829
1377,6.8194337
1378,-37.772274
1379,28.64563
1380,-1.9164944
1381,-17.69039
1382,-34.041245
1383,3.7643619
1384,1.2308847
1385,-42.211834
1386,2.2778132
1387,-1.1266923
1388,-14.68233
1389,-20.913357
1390,-34.16551
1391,-28.265139
1392,33.0222
1393,-4.7770967
1394,44.45067
1395,-0.40197176
1396,-1.428587
1397,-24.63851
1398,-35.644314
1399,-22.265537
1400,33.308304
1401,-1.5187691
1402,-6.2405386
1403,-34.13629
1404,56.16806
1405,-2.7007794
1406,63.143044
1407,46.939198
1408,-3.5575044
1409,-25.071049
1410,3.696802
1411,4.6023192
1412,58.566456
1413,-24.274677
1414,32.786755
1415,41.590565
1416,-24.826345
1417,-27.380901
1418,0.5454391
1419,3.308859
1420,-0.073642194
1421,-40.11636
1422,6.89763
1423,6.2771893
1424,20.441446
1425,-23.082172
1426,-29.032587
1427,44.80696
1428,-13.933323
1429,-29.694813
1430,-31.032507
1431,-15.719747
1432,-30.25963
1433,-34.332905
1434,-23.755468
1435,-30.582247
1436,7.989151
1437,-6.4757566
1438,-3.940841
1439,42.593513
1440,6.399909
1441,1.6018515
1442,1.5828106
1443,25.18264
1444,4.7714043
1445,-0.21874635
1446,52.000137
1447,0.971556
1448,-22.090939
1449,-16.587324
1450,-28.464012
1451,-5.014885
1452,-3.7451055
1453,-45.206795
1454,44.154667
1455,-4.4083414
1456,0.43450895
1457,-29.725681
1458,-18.903236
1459,-28.661104
1460,46.50011
1461,-31.858576
1462,-8.264562
1463,39.81433
1464,42.589252
1465,34.282562
1466,-28.897902
1467,47.20545
1468,31.407604
1469,1.0531602
1470,-53.297695
1471,53.167385
1472,34.075916
1473,-22.247387
1474,48.526497
1475,-11.141884
1476,-33.16556
1477,-32.48364
1478,36.90629
1479,-0.9761902
1480,-34.875
1481,38.99283
1482,42.37886
1483,4.18448
1484,-3.1782498
1485,-33.72322
1486,32.13781
1487,-31.041748
1488,3.4923463
1489,2.2518184
1490,-33.67411
1491,-32.54131
1492,45.913193
1493,31.50883
1494,44.316887
1495,56.328377
1496,-34.29245
1497,35.09439
1498,32.228138
1499,44.767025
1500,59.913677
1501,-0.13281381
1502,-33.558796
1503,-28.900951
1504,35.63886
1505,31.754478
1506,-40.444122
1507,39.24454
1508,-6.1459036
1509,-0.822458
1510,46.33789
1511,4.6495066
1512,46.86876
1513,-26.001705
1514,49.702778
1515,-11.29203
1516,36.32814
1517,22.542028
1518,-32.020676
1519,-36.088963
1520,41.92198
1521,-31.33613
1522,43.68355
1523,2.2532144
1524,31.825117
1525,-31.73285
1526,50.983532
1527,-31.416182
1528,49.772835
1529,-20.609083
1530,-21.35115
1531,45.08187
1532,-24.968777
1533,0.50096345
1534,-31.57698
1535,-41.386112
1536,-18.849155
1537,33.06582
1538,-27.676304
1539,53.90499
1540,-44.881714
1541,-21.449339
1542,-21.275833
1543,-36.60373
1544,54.860092
1545,-28.176233
1546,44.96826
1547,1.40118
1548,-15.110566
1549,-3.251821
1550,53.87106
1551,0.027441341
1552,48.954914
1553,-24.89295
1554,-42.999207
1555,32.2287
1556,34.733944
1557,1.2807881
1558,-22.051163
1559,-35.600258
1560,7.91189
1561,-35.09234
1562,6.046738
1563,1.0470757
1564,-32.080463
1565,-29.38154
1566,56.727295
1567,36.647438
1568,-40.919746
1569,-23.179333
1570,27.792198
1571,24.248098
1572,-34.035194
1573,-40.114685
1574,-9.308579
1575,26.243914
1576,-21.538769
1577,50.999756
1578,0.6202903
1579,37.728405
1580,39.881374
1581,32.725357
1582,49.889664
1583,-32.671963
1584,21.649902
1585,-28.077957
1586,-28.078056
1587,3.8569036
1588,49.647926
1589,39.204525
1590,4.487765
1591,-28.151716
1592,2.848358
1593,33.21908
1594,45.273365
1595,15.501001
1596,-0.8413415
1597,-4.500064
1598,34.536514
1599,-26.843237
1600,39.00776
1601,-31.640102
1602,-35.371277
1603,-8.360559
1604,37.490864
1605,-28.862257
1606,-33.2286
1607,22.667614
1608,46.023056
1609,-2.8973632
1610,28.391407
1611,-27.055777
1612,40.856983
1613,33.882393
1614,-48.694427
1615,-39.854218
1616,25.309729
1617,-3.019041
1618,-43.06579
1619,-1.1212069
1620,57.1568
1621,-8.316004
1622,3.2494946
1623,-42.520157
1624,31.415752
1625,-0.7138199
1626,-3.4798665
1627,-7.484867
1628,-4.026268
1629,-0.16365132
1630,-8.000184
1631,4.3445034
1632,-22.816372
1633,-2.8097103
1634,45.305344
1635,-39.169952
1636,-24.893349
1637,41.931927
1638,-3.1168885
1639,-31.493599
1640,-22.294617
1641,10.506822
1642,54.873077
1643,-32.23296
1644,50.20189
1645,35.822735
1646,-44.47498
1647,32.36776
1648,1.8660636
1649,-28.024939
1650,-35.339016
1651,-12.070803
1652,5.9354315
1653,-40.451374
1654,51.374153
1655,51.157616
1656,-27.244486
1657,-27.4446
1658,10.056387
1659,1.977112
1660,-18.101215
1661,-28.665445
1662,47.139874
1663,46.822357
1664,5.928584
1665,4.625236
1666,-10.06309
1667,-25.117981
1668,-22.700502
1669,0.12813497
1670,43.387764
1671,4.9615498
1672,36.81005
1673,-26.49519
1674,13.000973
1675,-38.63537
1676,47.445488
1677,-24.663357
1678,-51.797993
1679,-42.044075
1680,-3.3954744
1681,-31.760435
1682,-31.496656
1683,-18.075348
1684,0.9525445
1685,-29.98731
1686,-36.786797
1687,-35.86857
1688,-23.73673
1689,-1.1758567
1690,-47.027054
1691,-39.2991
1692,-1.9498266
1693,-30.278112
1694,-21.242626
1695,-40.30063
1696,38.806534
1697,-2.01012
1698,4.2218533
1699,59.11773
1700,-24.103848
1701,-6.0164304
1702,50.619923
1703,16.041937
1704,-20.905588
1705,-2.0106359
1706,-38.162483
1707,-21.44006
1708,-0.5410676
1709,-5.240469
1710,-3.315667
1711,33.21759
1712,36.446777
1713,-42.975166
