id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
1AVX_p45,"[-3.0409536361694336, 28.026397705078125, -18.418203353881836]",1.0,-13.590384483337402,-14.186287879943848,9.985191,11.484562
1AVX_p46,"[30.005334854125977, 13.77656364440918, 12.032215118408203]",1.0,-13.646456718444824,-13.27104377746582,2.8603766,7.7176905
1AVX_p47,"[28.042644500732422, 48.74155044555664, 24.169170379638672]",1.0,-15.04167366027832,-14.133828163146973,14.389088,8.952288
1AVX_p48,"[-81.8302230834961, 61.284671783447266, 66.37222290039062]",1.0,-21.214447021484375,-16.274940490722656,17.465773,-0.00022031156
1AVX_p49,"[43.39170455932617, -0.6914300918579102, -14.071245193481445]",1.0,-14.116695404052734,-13.764134407043457,11.570834,8.823654
1AVX_p50,"[49.25602340698242, 0.45074462890625, 6.874342918395996]",1.0,-14.334638595581055,-14.344565391540527,18.268953,7.864707
1AVX_p51,"[23.716100692749023, 26.046171188354492, 16.376079559326172]",1.0,-13.798759460449219,-13.07668399810791,8.4794235,10.0288105
1AVX_p52,"[-14.743017196655273, 4.8799591064453125, -4.707709312438965]",1.0,-13.106704711914062,-14.52897834777832,2.9907045,7.0657444
1AVX_p53,"[6.307551860809326, 19.89525604248047, -9.682133674621582]",1.0,-13.254491806030273,-13.035672187805176,10.122776,9.697598
1AVX_p54,"[36.68238830566406, -22.115144729614258, 48.48403549194336]",1.0,-15.285618782043457,-13.712557792663574,11.638723,4.835795
1AVX_p55,"[36.811405181884766, 2.363492965698242, -0.4642210006713867]",1.0,-13.716453552246094,-13.511430740356445,7.154581,11.416963
1AVX_p56,"[-20.85452651977539, 36.428062438964844, -19.432870864868164]",1.0,-14.1490478515625,-14.120205879211426,8.142062,8.512277
1AVX_p57,"[6.9885573387146, 13.501691818237305, -3.4338016510009766]",1.0,-13.095367431640625,-13.27642822265625,-0.15434574,4.8659444
1AVX_p58,"[3.591946601867676, 23.364477157592773, -9.015098571777344]",1.0,-13.316003799438477,-13.170303344726562,7.434413,13.464743
1AVX_p59,"[22.077545166015625, 32.484642028808594, -4.997162818908691]",1.0,-13.831319808959961,-13.049678802490234,7.3882713,14.062602
1AVX_p60,"[-10.016304016113281, 10.877668380737305, -9.241104125976562]",1.0,-13.129323959350586,-14.055566787719727,10.913844,9.568687
1AVX_p61,"[-109.15897369384766, 10.770835876464844, 60.175655364990234]",1.0,-21.656410217285156,-14.966135025024414,18.78834,0.00028009963
1AVX_p62,"[-4.0368194580078125, -21.94683265686035, 1.5826835632324219]",1.0,-13.238444328308105,-13.031889915466309,10.237853,8.767421
1AVX_p63,"[-26.60564422607422, -4.585911750793457, -25.489442825317383]",1.0,-13.726298332214355,-14.562382698059082,9.337208,14.658397
1AVX_p64,"[-22.594114303588867, 3.207854986190796, -15.045709609985352]",1.0,-13.375495910644531,-14.121235847473145,7.708414,15.108535
1AVX_p65,"[-53.16510772705078, 12.92065715789795, 41.50904846191406]",1.0,-15.580671310424805,-16.112762451171875,17.728245,-0.0007895303
1AVX_p66,"[7.235564708709717, 2.936378002166748, 15.866791725158691]",1.0,-13.134147644042969,-13.311360359191895,7.0095663,15.836496
1AVX_p67,"[-26.72098159790039, 20.826753616333008, -31.193622589111328]",1.0,-14.138633728027344,-14.503190994262695,9.425658,7.602825
1AVX_p68,"[-47.437477111816406, 7.684133052825928, 34.060794830322266]",1.0,-14.887907028198242,-17.415546417236328,7.959663,-1.2515426e-05
1AVX_p69,"[13.800431251525879, -0.604069709777832, -22.409791946411133]",1.0,-13.345417022705078,-14.37711238861084,12.143351,13.130301
1AVX_p70,"[15.025079727172852, 20.060041427612305, 41.49256134033203]",1.0,-14.265848159790039,-13.609115600585938,10.786661,12.744503
1AVX_p71,"[-77.39041137695312, 51.51331329345703, 39.0061149597168]",1.0,-18.607282638549805,-14.927960395812988,18.637836,-0.0007392349
1AVX_p72,"[35.874916076660156, -15.981302261352539, -21.72096061706543]",1.0,-14.079414367675781,-13.991522789001465,13.97378,18.085505
1AVX_p73,"[-64.1246109008789, 8.525047302246094, 42.76225662231445]",1.0,-16.301103591918945,-18.920230865478516,14.761574,0.000437016
1AVX_p74,"[14.073756217956543, 23.39383316040039, -11.45266342163086]",1.0,-13.447355270385742,-12.966476440429688,6.875446,8.414707
1AVX_p75,"[-7.647168159484863, -8.813017845153809, 3.6182260513305664]",1.0,-13.043319702148438,-14.037599563598633,2.6921954,10.907597
1AVX_p76,"[-67.3680419921875, 3.944894790649414, 52.15166091918945]",1.0,-17.001415252685547,-15.201818466186523,11.334926,-0.00070194266
1AVX_p77,"[14.98877239227295, 2.6317501068115234, -21.21171760559082]",1.0,-13.339034080505371,-13.853020668029785,7.0643215,12.840555
1AVX_p78,"[28.22903823852539, -10.25319766998291, 17.38850212097168]",1.0,-13.629500389099121,-13.657316207885742,12.991817,17.111797
1AVX_p79,"[24.792667388916016, 17.39122772216797, 13.492835998535156]",1.0,-13.571067810058594,-13.686345100402832,16.334942,21.639015
1AVX_p80,"[-64.93003845214844, 35.095855712890625, 13.317893981933594]",1.0,-16.085405349731445,-14.689967155456543,12.426062,-0.0010175313
1AVX_p81,"[-61.58698654174805, 33.52040481567383, 35.022605895996094]",1.0,-16.373273849487305,-16.364852905273438,15.980015,-0.001290672
1AVX_p82,"[-0.7909417152404785, -12.170971870422363, -41.19173049926758]",1.0,-13.985694885253906,-14.96786880493164,-0.6334558,4.5352736
1AVX_p83,"[-28.948522567749023, 33.30740737915039, -8.0045747756958]",1.0,-14.077893257141113,-14.191652297973633,9.465295,14.029144
1AVX_p84,"[-4.809122085571289, 5.743832588195801, 11.89797592163086]",1.0,-13.070231437683105,-13.270687103271484,8.055147,14.324936
1AVX_p85,"[40.831703186035156, -28.356101989746094, -1.921738624572754]",1.0,-14.335402488708496,-14.065752983093262,9.481361,10.487401
1AVX_p86,"[38.640586853027344, -38.81572341918945, -14.251639366149902]",1.0,-14.739777565002441,-14.833982467651367,11.376221,2.4565732
1AVX_p87,"[13.636423110961914, 17.841922760009766, 2.8807036876678467]",1.0,-13.245177268981934,-13.198659896850586,3.913307,9.248253
1AVX_p88,"[-7.056859970092773, 32.840904235839844, -27.881887435913086]",1.0,-14.019144058227539,-13.431344985961914,12.692646,15.404864
1AVX_p89,"[-10.476075172424316, -21.918758392333984, -18.343069076538086]",1.0,-13.475213050842285,-14.888690948486328,5.0498056,5.192534
1AVX_p90,"[-93.83638763427734, 33.356632232666016, 51.09627151489258]",1.0,-19.92083168029785,-15.826464653015137,16.50175,-0.0012938912
1AVX_p91,"[11.071353912353516, -3.8275985717773438, -13.296354293823242]",1.0,-13.134862899780273,-14.079987525939941,0.8136348,6.386788
1AVX_p92,"[-41.59061050415039, -1.6243371963500977, -12.828668594360352]",1.0,-14.01429271697998,-14.528754234313965,7.580523,12.929015
1AVX_p93,"[21.351778030395508, -21.515193939208984, -18.03694725036621]",1.0,-13.651593208312988,-13.753186225891113,5.7518687,10.904572
1AVX_p94,"[-8.333941459655762, 40.344444274902344, -5.953784942626953]",1.0,-13.922950744628906,-13.655644416809082,10.148865,11.0423355
1AVX_p95,"[-74.8590316772461, 33.88365936279297, 63.65743637084961]",1.0,-18.962766647338867,-15.03679370880127,21.165787,-0.0018066894
1AVX_p96,"[2.630847930908203, 15.151937484741211, 5.777145862579346]",1.0,-13.110340118408203,-14.03004264831543,7.539936,6.7314515
1AVX_p97,"[23.9560489654541, 18.25199317932129, 11.168424606323242]",1.0,-13.533609390258789,-13.074845314025879,13.090798,20.018494
1AVX_p98,"[5.562616348266602, -25.73863410949707, 21.001617431640625]",1.0,-13.590679168701172,-13.051545143127441,8.10214,15.465346
1AVX_p99,"[16.867639541625977, 35.21511459350586, 23.845041275024414]",1.0,-14.12330150604248,-13.4634370803833,8.741138,5.239223
1AVX_p100,"[-51.683841705322266, 43.476558685302734, 24.39515495300293]",1.0,-15.82516098022461,-16.552574157714844,13.576866,2.3095448
1AVX_p101,"[11.885860443115234, 45.03871536254883, 23.04986000061035]",1.0,-14.460994720458984,-13.213041305541992,9.7796955,15.144188
1AVX_p102,"[-28.525066375732422, 18.214000701904297, -32.019325256347656]",1.0,-14.16633415222168,-14.938159942626953,24.850607,29.517208
1AVX_p103,"[34.690250396728516, -3.3539772033691406, 21.008464813232422]",1.0,-13.88041877746582,-14.00588607788086,11.391365,7.953665
1AVX_p104,"[-39.46600341796875, -11.743476867675781, 22.219959259033203]",1.0,-14.176630973815918,-15.933866500854492,15.340354,0.92876273
1AVX_p105,"[-95.52342987060547, 46.66926193237305, 58.216957092285156]",1.0,-21.122608184814453,-15.961373329162598,19.108372,-0.00023923055
1AVX_p106,"[-18.106155395507812, 45.60186004638672, -1.0480351448059082]",1.0,-14.298441886901855,-13.978158950805664,14.665648,15.25659
1AVX_p107,"[33.95411682128906, -8.991348266601562, 2.2127037048339844]",1.0,-13.648531913757324,-14.54835319519043,8.856602,17.771078
1AVX_p108,"[-84.4432144165039, 45.24330139160156, 58.93933868408203]",1.0,-19.988996505737305,-19.61604881286621,16.844418,-0.0017688542
1AVX_p109,"[-1.0318198204040527, 13.976605415344238, -7.398186683654785]",1.0,-13.099932670593262,-13.322402954101562,9.071108,14.421961
1AVX_p110,"[2.8174076080322266, 3.1570234298706055, -12.888298034667969]",1.0,-13.062637329101562,-13.843623161315918,5.4551644,12.8092
1AVX_p111,"[-35.43162536621094, 7.440611362457275, 8.98062801361084]",1.0,-13.733416557312012,-14.904711723327637,11.624391,14.845299
1AVX_p112,"[-2.32544207572937, 5.836523056030273, -3.226353645324707]",1.0,-12.988120079040527,-13.708013534545898,11.427014,15.280155
1AVX_p113,"[-17.508228302001953, 41.40815353393555, 21.500757217407227]",1.0,-14.340106010437012,-14.458242416381836,15.512554,11.1685705
1AVX_p114,"[13.947930335998535, 26.747257232666016, 24.177932739257812]",1.0,-13.790704727172852,-13.719941139221191,11.211821,13.838944
1AVX_p115,"[10.628151893615723, -10.258051872253418, -21.63167381286621]",1.0,-13.341583251953125,-13.925553321838379,7.7717566,9.00322
1AVX_p116,"[6.338650703430176, -17.173274993896484, -24.02733612060547]",1.0,-13.467304229736328,-13.745426177978516,10.559866,14.144886
1AVX_p117,"[-82.24043273925781, 37.63920593261719, 44.06547546386719]",1.0,-18.583721160888672,-15.285139083862305,14.648835,0.0010999405
1AVX_p118,"[29.223691940307617, -24.861963272094727, 11.829925537109375]",1.0,-13.856013298034668,-14.089994430541992,11.499707,13.747805
1AVX_p119,"[-96.79519653320312, 33.673248291015625, 50.84046936035156]",1.0,-20.23149299621582,-16.57135772705078,17.22065,-0.00065904367
1H1V_p0,"[16.6957950592041, 47.511009216308594, 7.606439590454102]",1.0,-14.40146541595459,-13.472634315490723,1.6695373,2.616479
1H1V_p1,"[-2.047330856323242, -26.17597770690918, -22.974925994873047]",1.0,-13.636641502380371,-14.204883575439453,11.11136,16.490717
1H1V_p2,"[44.962215423583984, -8.727066993713379, -5.2083024978637695]",1.0,-14.140901565551758,-14.460548400878906,5.735715,3.2726536
1H1V_p3,"[-11.233386039733887, 23.222742080688477, -21.037824630737305]",1.0,-13.576004981994629,-14.19062328338623,10.840107,2.06353
1H1V_p4,"[-35.579139709472656, -89.16909790039062, 43.05323028564453]",1.0,-19.110733032226562,-16.854766845703125,13.309128,0.00434092
1H1V_p5,"[20.119218826293945, 35.02729034423828, -22.91432762145996]",1.0,-14.158608436584473,-13.755866050720215,15.577226,5.0425076
1H1V_p6,"[8.898337364196777, -14.64088249206543, -14.675043106079102]",1.0,-13.243125915527344,-14.168281555175781,5.2433577,3.5901544
1H1V_p7,"[-43.6191520690918, 34.57011032104492, -18.9150333404541]",1.0,-14.880130767822266,-14.812861442565918,20.240547,4.5588894
1H1V_p8,"[-8.223577499389648, 20.940534591674805, -18.915843963623047]",1.0,-13.440376281738281,-13.209444999694824,11.826795,19.504852
1H1V_p9,"[22.535844802856445, 25.613773345947266, 13.384023666381836]",1.0,-13.70655345916748,-13.56515121459961,-1.7517096,2.7510092
1H1V_p10,"[-1.3155746459960938, 3.320680618286133, 31.38895606994629]",1.0,-13.51486587524414,-15.374804496765137,12.415983,2.7971597
1H1V_p11,"[20.897750854492188, 34.88687515258789, -46.28017044067383]",1.0,-15.069110870361328,-14.094720840454102,17.986635,6.211603
1H1V_p12,"[-4.73241662979126, 42.88682556152344, -46.922576904296875]",1.0,-15.217854499816895,-14.266862869262695,9.070689,11.092092
1H1V_p13,"[25.183671951293945, -6.340272903442383, 8.220647811889648]",1.0,-13.372628211975098,-14.314000129699707,11.365752,19.587294
1H1V_p14,"[10.266131401062012, 39.480133056640625, -36.500648498535156]",1.0,-14.625059127807617,-14.079150199890137,14.377508,3.2351432
1H1V_p15,"[7.208856105804443, 45.204402923583984, -13.547112464904785]",1.0,-14.226480484008789,-13.505487442016602,14.046668,14.088264
1H1V_p16,"[52.83805847167969, 20.278432846069336, -11.301942825317383]",1.0,-14.810857772827148,-13.862186431884766,4.1595135,6.7744446
1H1V_p17,"[-17.58116912841797, 12.057513236999512, -9.177532196044922]",1.0,-13.259690284729004,-13.797979354858398,-2.273378,-0.7019629
1H1V_p18,"[9.927081108093262, 33.90019989013672, -28.263916015625]",1.0,-14.097418785095215,-13.031953811645508,-0.13189667,1.0989807
1H1V_p19,"[28.790372848510742, 32.221336364746094, -26.048458099365234]",1.0,-14.374642372131348,-13.10580825805664,3.0022292,3.1736474
1H1V_p20,"[17.78778648376465, 6.461081504821777, -7.6222639083862305]",1.0,-13.191658020019531,-13.72136402130127,6.919547,14.151724
1H1V_p21,"[73.7523193359375, 18.784074783325195, -30.000547409057617]",1.0,-16.678340911865234,-15.059158325195312,1.5687728,1.3177564
1H1V_p22,"[12.124905586242676, 37.25887680053711, -2.7485170364379883]",1.0,-13.817514419555664,-13.11380386352539,0.22386897,3.6397052
1H1V_p23,"[-15.990656852722168, 14.030582427978516, -5.146697998046875]",1.0,-13.226545333862305,-14.244500160217285,7.301684,2.3403685
1H1V_p24,"[26.594682693481445, 46.78029251098633, -35.28704071044922]",1.0,-15.260879516601562,-14.030576705932617,6.7723975,-5.046669
1H1V_p25,"[10.881357192993164, 15.409433364868164, -1.388871192932129]",1.0,-13.15917682647705,-13.275277137756348,-1.0027589,1.0581253
1H1V_p26,"[-1.3408622741699219, 31.975929260253906, 0.9453611373901367]",1.0,-13.529936790466309,-13.675070762634277,12.6331625,10.850101
1H1V_p27,"[10.16962718963623, 46.30455017089844, -35.41389083862305]",1.0,-14.905783653259277,-13.659331321716309,18.535715,2.320138
1H1V_p28,"[39.87837600708008, -10.39188003540039, -0.07977056503295898]",1.0,-13.903898239135742,-14.496575355529785,2.2315996,1.4192202
1H1V_p29,"[17.883800506591797, -25.123106002807617, -44.589759826660156]",1.0,-14.593323707580566,-15.127901077270508,-1.1264727,-1.1721262
1H1V_p30,"[37.23227310180664, 34.756629943847656, 8.210673332214355]",1.0,-14.439119338989258,-14.385208129882812,9.929435,13.5914955
1H1V_p31,"[-29.880615234375, 16.396137237548828, -25.460657119750977]",1.0,-13.965924263000488,-14.225113868713379,-1.5070505,3.0025654
1H1V_p32,"[-43.0102653503418, -72.52985382080078, 25.146953582763672]",1.0,-17.261981964111328,-16.421823501586914,16.07905,0.0060876575
1H1V_p33,"[-2.2113823890686035, -6.206687927246094, -58.66500473022461]",1.0,-14.896516799926758,-14.817014694213867,2.4471993,4.325435
1H1V_p34,"[11.982406616210938, 37.65022277832031, -23.055822372436523]",1.0,-14.12301254272461,-13.434877395629883,18.500929,5.8169985
1H1V_p35,"[23.052244186401367, 35.08310317993164, -52.391014099121094]",1.0,-15.464323997497559,-13.652022361755371,7.1266494,1.9580559
1H1V_p36,"[52.84687423706055, 8.450094223022461, -14.230958938598633]",1.0,-14.664139747619629,-14.064249038696289,2.4043384,4.155903
1H1V_p37,"[17.293270111083984, 2.4807090759277344, 48.36857986450195]",1.0,-14.429702758789062,-15.888710975646973,2.7159793,5.375864
1H1V_p38,"[12.315486907958984, 42.00022506713867, -21.170080184936523]",1.0,-14.273665428161621,-13.030158996582031,10.061519,3.5610526
1H1V_p39,"[-24.176836013793945, 13.879920959472656, -31.247892379760742]",1.0,-13.93463134765625,-14.195451736450195,16.725843,7.2862673
1H1V_p40,"[37.253543853759766, 18.358684539794922, -54.17237091064453]",1.0,-15.549026489257812,-14.405433654785156,13.177107,7.173717
1H1V_p41,"[-19.37963104248047, 42.65641784667969, 5.299819469451904]",1.0,-14.195534706115723,-14.43985366821289,17.350237,21.375061
1H1V_p42,"[33.213558197021484, 26.92177391052246, -0.12970924377441406]",1.0,-13.975930213928223,-13.346705436706543,0.9846819,2.1248174
1H1V_p43,"[30.13759994506836, 7.070140838623047, -37.51011657714844]",1.0,-14.274447441101074,-14.345080375671387,14.0309,9.2668085
1H1V_p44,"[-16.242097854614258, -74.64514923095703, 24.881404876708984]",1.0,-16.546401977539062,-16.53533935546875,13.346273,0.005610114
1H1V_p45,"[16.998605728149414, 4.956443786621094, 17.07509994506836]",1.0,-13.296562194824219,-14.38295841217041,10.195913,16.112772
1H1V_p46,"[5.642400741577148, 41.628719329833984, -2.7860116958618164]",1.0,-13.945158004760742,-13.19263744354248,-0.4266519,3.3979602
1H1V_p47,"[49.07074737548828, 43.90639877319336, -5.99047327041626]",1.0,-15.38907241821289,-13.807894706726074,8.183651,1.8681397
1H1V_p48,"[54.33189392089844, -14.600818634033203, -11.562504768371582]",1.0,-14.793091773986816,-15.035171508789062,1.6950462,2.8430536
1H1V_p49,"[-22.37665367126465, 27.95734405517578, -33.405765533447266]",1.0,-14.292781829833984,-13.727190971374512,6.425747,4.9229393
1H1V_p50,"[-4.378350257873535, 52.61870574951172, -22.454618453979492]",1.0,-14.78935718536377,-13.898324012756348,18.322985,3.137619
1H1V_p51,"[-20.70936393737793, 50.33970642089844, -24.038604736328125]",1.0,-14.927529335021973,-14.013687133789062,15.447927,13.606581
1H1V_p52,"[-3.9709692001342773, 34.26665115356445, -37.05238342285156]",1.0,-14.384214401245117,-13.894617080688477,13.371399,12.379341
1H1V_p53,"[20.769145965576172, 75.0649185180664, -30.982105255126953]",1.0,-16.86373519897461,-14.335260391235352,18.637589,5.760185
1H1V_p54,"[3.7003068923950195, 43.34574890136719, -53.97786331176758]",1.0,-15.630495071411133,-13.659279823303223,17.524197,4.9750366
1H1V_p55,"[59.037940979003906, 12.036280632019043, -35.66464614868164]",1.0,-15.683917999267578,-14.683328628540039,12.019418,-0.4124687
1H1V_p56,"[-18.037275314331055, -45.87417984008789, 16.171464920043945]",1.0,-14.455574989318848,-17.54488754272461,1.7458289,1.4835466
1H1V_p57,"[-13.01429271697998, 61.26698684692383, 12.422615051269531]",1.0,-15.225595474243164,-14.463617324829102,14.297356,1.4356906
1H1V_p58,"[30.896968841552734, 49.9837760925293, -56.67897033691406]",1.0,-16.663467407226562,-14.198888778686523,6.2019863,1.1348437
1H1V_p59,"[10.440001487731934, 10.760051727294922, -16.41938018798828]",1.0,-13.23505687713623,-13.210406303405762,0.06548017,3.5405147
1H1V_p60,"[-14.529539108276367, 33.46323013305664, -6.985698699951172]",1.0,-13.726905822753906,-13.82878589630127,12.107249,5.723683
1H1V_p61,"[8.890327453613281, 8.091657638549805, 1.854583740234375]",1.0,-13.042603492736816,-13.524951934814453,-4.1469903,-0.81845856
1H1V_p62,"[54.51740646362305, 27.44111442565918, 5.187648773193359]",1.0,-15.044894218444824,-14.153209686279297,1.140928,2.1942725
1H1V_p63,"[-14.617842674255371, 53.5038948059082, 8.62534236907959]",1.0,-14.710822105407715,-14.795252799987793,15.0439825,3.2709684
1H1V_p64,"[32.65847396850586, 7.95313835144043, -50.14435958862305]",1.0,-14.985011100769043,-14.190614700317383,16.04551,4.054828
1H1V_p65,"[-12.02548885345459, 41.42467498779297, -52.99805450439453]",1.0,-15.554524421691895,-13.752148628234863,18.820574,10.808376
1H1V_p66,"[-17.66616439819336, 29.347074508666992, -34.834625244140625]",1.0,-14.286405563354492,-13.698661804199219,5.7141757,6.9549885
1H1V_p67,"[16.990081787109375, 18.510112762451172, 27.91088104248047]",1.0,-13.743910789489746,-14.246750831604004,-4.529473,1.1994646
1H1V_p68,"[9.106725692749023, 41.0317268371582, -49.387351989746094]",1.0,-15.29687786102295,-13.58376407623291,23.633701,7.0188236
1H1V_p69,"[45.52088165283203, 32.74440383911133, -19.88762855529785]",1.0,-14.92699909210205,-13.487852096557617,-0.7678151,0.402968
1H1V_p70,"[11.097173690795898, 1.958479881286621, -30.181795120239258]",1.0,-13.537032127380371,-13.529304504394531,1.6597838,0.17346793
1H1V_p71,"[-15.052278518676758, -30.716917037963867, -33.52394104003906]",1.0,-14.234827041625977,-14.66573715209961,10.016792,18.070896
1H1V_p72,"[-31.664701461791992, -100.51679229736328, 29.368898391723633]",1.0,-19.60974884033203,-18.505199432373047,16.316198,0.006792985
1H1V_p73,"[-6.353413105010986, 2.0282020568847656, 16.658126831054688]",1.0,-13.1392822265625,-14.372889518737793,-5.8430467,1.463412
1H1V_p74,"[-2.7191102504730225, -0.4253087043762207, -29.207162857055664]",1.0,-13.43853759765625,-13.76115608215332,-1.3626044,3.4492667
1H1V_p75,"[-37.515838623046875, -4.786520481109619, 22.113794326782227]",1.0,-14.026723861694336,-16.373455047607422,19.694765,7.286658
