index,samples
343,32.139915466308594
344,8.177966117858887
345,11.051753044128418
346,-47.3744010925293
347,39.22724533081055
348,-38.51780700683594
349,-53.5571403503418
350,-31.742095947265625
351,-13.218612670898438
352,22.810781478881836
353,-29.61465835571289
354,-27.652732849121094
355,-36.24939727783203
356,46.12915802001953
357,44.47004699707031
358,32.61916732788086
359,-33.4467658996582
360,0.2878425121307373
361,-34.15748596191406
362,7.795537948608398
363,-36.159019470214844
364,-12.859058380126953
365,48.6133918762207
366,0.4533156156539917
367,-24.838476181030273
368,37.80826187133789
369,1.2297121286392212
370,-29.914958953857422
371,-39.8867073059082
372,-13.68222427368164
373,-27.61845588684082
374,29.633806228637695
375,35.353904724121094
376,31.576709747314453
377,-31.693279266357422
378,-3.624220848083496
379,-9.189949989318848
380,-38.3428955078125
381,0.04680091142654419
382,-38.17859649658203
383,-1.1252667903900146
384,4.237980365753174
385,4.5688982009887695
386,-39.122802734375
387,-3.9414312839508057
388,-2.7573139667510986
389,3.1890697479248047
390,30.814905166625977
391,4.998091697692871
392,-33.15159225463867
393,-10.360919952392578
394,-25.020524978637695
395,-4.542518138885498
396,-25.172821044921875
397,1.6153286695480347
398,41.539642333984375
399,2.345524787902832
400,11.965975761413574
401,-22.06382942199707
402,26.604631423950195
403,31.970739364624023
404,-34.86629104614258
405,-31.756410598754883
406,-35.5861701965332
407,1.1140198707580566
408,-43.52130889892578
409,-10.517841339111328
410,-32.19316482543945
411,-33.5027961730957
412,-35.911983489990234
413,-27.90821075439453
414,55.297210693359375
415,27.792030334472656
416,-0.9321169853210449
417,-23.646087646484375
418,-35.5826301574707
419,-2.5730834007263184
420,26.96980857849121
421,-53.16968536376953
422,33.7431755065918
423,-41.546875
424,-0.2560223639011383
425,46.84516143798828
426,7.320662498474121
427,-14.026861190795898
428,10.884551048278809
429,-7.672523021697998
430,-5.152349472045898
431,11.678064346313477
432,46.26918029785156
433,-30.560932159423828
434,-16.847187042236328
435,-42.39603042602539
436,19.00176429748535
437,-6.925018310546875
438,-3.876643419265747
439,-35.84233093261719
440,54.315975189208984
441,-3.4245505332946777
442,-40.93459701538086
443,-11.359895706176758
444,34.59606170654297
445,-33.46590042114258
446,-26.82428550720215
447,-45.27980422973633
448,-5.139501094818115
449,-0.16515439748764038
450,-26.867176055908203
451,-19.117107391357422
452,-15.364837646484375
453,2.5502700805664062
454,30.023765563964844
455,48.64954376220703
456,-33.4846076965332
457,-33.847164154052734
458,-3.3783106803894043
459,37.9824333190918
460,10.53299331665039
461,-37.22267150878906
462,33.270572662353516
463,55.6474494934082
464,30.381765365600586
465,-5.481416702270508
466,-31.517831802368164
467,-23.61283302307129
468,-28.71722412109375
469,30.987817764282227
470,-28.696725845336914
471,34.206512451171875
472,-18.9525146484375
473,-39.30329132080078
474,2.5779778957366943
475,-28.136795043945312
476,-21.509357452392578
477,1.7894456386566162
478,1.6138615608215332
479,-36.38392639160156
480,-4.228723049163818
481,-25.157543182373047
482,0.9939298629760742
483,-29.294763565063477
484,-36.878170013427734
485,39.434364318847656
486,42.36803436279297
487,24.67723846435547
488,-40.11128234863281
489,-32.9311637878418
490,57.90065002441406
491,50.654937744140625
492,31.69000244140625
493,43.46073913574219
494,12.928572654724121
495,-18.597694396972656
496,-27.57838249206543
497,44.34942626953125
498,40.34648895263672
499,-28.5806941986084
500,-25.23105812072754
501,-24.916597366333008
502,46.02513885498047
503,5.0360894203186035
504,51.51188659667969
505,-22.510217666625977
506,-30.062015533447266
507,-4.896099090576172
508,54.960758209228516
509,-48.733131408691406
510,-8.690825462341309
511,30.170658111572266
512,-26.75913429260254
513,3.340642213821411
514,-21.79520034790039
515,53.7664909362793
516,3.4452574253082275
517,-28.901626586914062
518,-4.382206439971924
519,51.5644645690918
520,-3.6144797801971436
521,41.89604568481445
522,-27.598791122436523
523,44.558189392089844
524,46.7013053894043
525,47.879268646240234
526,34.229026794433594
527,-1.5291318893432617
528,-28.425024032592773
529,-0.03213655948638916
530,41.773319244384766
531,49.955997467041016
532,31.651845932006836
533,2.089089870452881
534,50.9445915222168
535,-25.926816940307617
536,38.854957580566406
537,-45.90811538696289
538,4.5630340576171875
539,-37.54621505737305
540,42.63095474243164
541,-2.551835775375366
542,61.42340087890625
543,-23.135177612304688
544,3.0422403812408447
545,43.259490966796875
546,49.71397018432617
547,72.46271514892578
548,51.73992919921875
549,3.19142484664917
550,-36.64591598510742
551,-8.386240005493164
552,-30.304372787475586
553,-27.78818130493164
554,-5.368741512298584
555,31.20217514038086
556,-34.03907012939453
557,-4.056713104248047
558,-15.150633811950684
559,-7.3774518966674805
560,64.22062683105469
561,-6.139871597290039
562,-26.183246612548828
563,36.12163543701172
564,-33.69096755981445
565,-34.81473922729492
566,-36.7946662902832
567,-45.78646469116211
568,-4.5034379959106445
569,-1.7951680421829224
570,-32.337581634521484
571,-33.50077438354492
572,-26.113658905029297
573,-25.279104232788086
574,38.01954650878906
575,-2.0067315101623535
576,2.0512988567352295
577,45.06352233886719
578,26.322019577026367
579,-28.7871036529541
580,1.6791712045669556
581,40.753108978271484
582,38.729095458984375
583,-3.099215030670166
584,6.004165172576904
585,6.0283918380737305
586,-21.602327346801758
587,50.614749908447266
588,-41.04708480834961
589,9.646514892578125
590,-19.55265998840332
591,-3.600393533706665
592,41.59056091308594
593,-29.920814514160156
594,-19.028446197509766
595,-47.643917083740234
596,43.04905700683594
597,-29.583059310913086
598,-29.64258575439453
599,-2.607745885848999
600,11.499521255493164
601,-39.97643280029297
602,5.047599792480469
603,-2.3022255897521973
604,44.390560150146484
605,-47.409454345703125
606,-35.43547821044922
607,-26.067108154296875
608,-1.5964024066925049
609,35.864585876464844
610,34.07535934448242
611,0.23733896017074585
612,-0.02134251594543457
613,-29.36830711364746
614,-2.1282713413238525
615,-27.494997024536133
616,4.079036235809326
617,45.034324645996094
618,36.32861328125
619,-34.508575439453125
620,37.91880416870117
621,-3.397722005844116
622,-36.80367660522461
623,-32.85820388793945
624,24.129018783569336
625,-33.756141662597656
626,-10.566343307495117
627,-26.974918365478516
628,-25.432941436767578
629,37.791282653808594
630,1.0740903615951538
631,50.40687942504883
632,35.77656936645508
633,-3.5864956378936768
634,1.2799429893493652
635,-0.23059821128845215
636,-23.87587547302246
637,-29.817100524902344
638,-36.10995864868164
639,6.938271522521973
640,-6.78061580657959
641,-26.683773040771484
642,-2.239659309387207
643,-39.71671676635742
644,-10.520973205566406
645,-34.62055206298828
646,-4.92577600479126
647,-4.033377647399902
648,-36.34221649169922
649,54.141014099121094
650,38.956085205078125
651,-41.13663101196289
652,40.12287902832031
653,1.3730380535125732
654,-26.704940795898438
655,57.102867126464844
656,34.27294158935547
657,43.72195053100586
658,3.766923666000366
659,-1.165440559387207
660,4.880034923553467
661,-21.13424301147461
662,1.2934108972549438
663,2.615126609802246
664,-33.32562255859375
665,34.34455108642578
666,-5.127631187438965
667,49.29633712768555
668,34.694908142089844
669,-26.559249877929688
670,5.60419225692749
671,-0.2897930145263672
672,-4.386404037475586
673,56.3139762878418
674,-27.894636154174805
675,2.7227635383605957
676,-42.238059997558594
677,-1.9101344347000122
678,3.664552927017212
679,-10.164650917053223
680,4.974118709564209
681,0.11974552273750305
682,1.525590181350708
683,-23.34040069580078
684,-30.60828399658203
685,23.959196090698242
686,-0.21875858306884766
687,-32.14522933959961
688,-37.54650115966797
689,47.39228820800781
690,29.528772354125977
691,0.5927377939224243
692,-40.013973236083984
693,39.060420989990234
694,28.361835479736328
695,-21.03554916381836
696,-29.844751358032227
697,36.24289321899414
698,40.0087776184082
699,35.74422073364258
700,50.829490661621094
701,-15.57534408569336
702,37.6161003112793
703,48.690269470214844
704,43.91043472290039
705,31.547794342041016
706,-9.45120906829834
707,-6.676492214202881
708,-23.423328399658203
709,-24.128110885620117
710,-33.98448944091797
711,-9.551106452941895
712,30.161081314086914
713,3.683551788330078
714,-37.07076644897461
715,-0.3332659602165222
716,35.83916091918945
717,-27.604829788208008
718,-36.26076889038086
719,-10.358156204223633
720,-8.363726615905762
721,-27.65753936767578
722,-24.71714973449707
723,-2.878779411315918
724,-39.649253845214844
725,-40.12297058105469
726,-33.29705810546875
727,-6.60325813293457
728,-31.95307159423828
729,58.51103210449219
730,-33.124244689941406
731,5.526847839355469
732,-16.628087997436523
733,-21.54848861694336
734,2.3728671073913574
735,-24.33255386352539
736,-30.427852630615234
737,38.34463119506836
738,45.74008560180664
739,-38.21261978149414
740,1.5766772031784058
741,53.65784454345703
742,-0.9052854776382446
743,-18.62285804748535
744,9.28127384185791
745,8.52859115600586
746,47.32048034667969
747,-28.21294593811035
748,-52.350921630859375
749,43.072044372558594
750,-37.428836822509766
751,38.41911697387695
752,43.16389083862305
753,8.395309448242188
754,-29.28987693786621
755,61.46200942993164
756,-41.9193115234375
757,30.485937118530273
758,45.08631896972656
759,0.6826096773147583
760,-1.9034931659698486
761,29.331275939941406
762,-33.39966583251953
763,-22.433181762695312
764,-41.907188415527344
765,8.676800727844238
766,45.14327621459961
767,39.34196853637695
768,36.30414581298828
769,-32.360443115234375
770,-0.7312408685684204
771,-33.853755950927734
772,-26.03204345703125
773,51.026466369628906
774,7.254134178161621
775,-20.120624542236328
776,4.254848480224609
777,-7.062769889831543
778,33.33835220336914
779,-2.568639039993286
780,59.33503723144531
781,-25.259408950805664
782,32.053321838378906
783,54.725364685058594
784,-32.79633712768555
785,-33.82366943359375
786,42.24894714355469
787,-32.30919647216797
788,-34.29326629638672
789,37.812110900878906
790,-5.643739700317383
791,-3.1978256702423096
792,41.983436584472656
793,-30.048524856567383
794,32.110958099365234
795,38.36383819580078
796,-31.639745712280273
797,45.2275276184082
798,-33.142189025878906
799,-23.883464813232422
800,49.4664421081543
801,-33.24479293823242
802,2.2260689735412598
803,51.82975387573242
804,-18.959218978881836
805,33.49552536010742
806,40.50770950317383
807,2.440274953842163
808,3.2530360221862793
809,19.957351684570312
810,-10.375703811645508
811,-26.720266342163086
812,33.63944625854492
813,-25.701583862304688
814,-33.10615921020508
815,-7.839792728424072
816,-34.37258529663086
817,53.46525573730469
818,-20.70203399658203
819,-32.412864685058594
820,8.898137092590332
821,-5.599782466888428
822,-31.44865608215332
823,-48.08940887451172
824,-30.51581382751465
825,2.510948419570923
826,-14.754115104675293
827,32.79185104370117
828,28.69947052001953
829,-22.052824020385742
830,-13.847674369812012
831,45.69562530517578
832,1.5928831100463867
833,-17.187911987304688
834,-43.33692932128906
835,-3.125309944152832
836,-43.28408432006836
837,-35.284420013427734
838,-35.977882385253906
839,-48.02840805053711
840,1.9629137516021729
841,33.75320816040039
842,-2.6658122539520264
843,56.0306510925293
844,31.384485244750977
845,-7.469897270202637
846,-11.528889656066895
847,-25.997844696044922
848,50.43720626831055
849,49.87611389160156
850,-31.978002548217773
851,-2.0147249698638916
852,8.153590202331543
853,-1.30924391746521
854,-44.55168533325195
855,53.05995178222656
856,46.1367073059082
857,-28.24504852294922
858,-40.327701568603516
859,-38.60131072998047
860,4.977970600128174
861,8.529295921325684
862,14.133861541748047
863,-16.518898010253906
864,36.479373931884766
865,-4.607244968414307
866,-28.629409790039062
867,54.30320739746094
868,2.181302309036255
869,-2.255859851837158
870,36.37141036987305
871,31.418184280395508
872,47.84697723388672
873,46.44525909423828
874,1.3537209033966064
875,-4.458060264587402
876,-30.767086029052734
877,50.30608367919922
878,61.17613220214844
879,-23.35491943359375
880,-19.778587341308594
881,-32.64224624633789
882,-32.05924987792969
883,-49.8974609375
884,63.095890045166016
885,51.40049743652344
886,41.267948150634766
887,-0.016163229942321777
888,0.011405706405639648
889,3.8106203079223633
890,-20.420494079589844
891,-27.573976516723633
892,-28.47024917602539
893,49.143035888671875
894,-32.33257293701172
895,-0.9153437614440918
896,-2.2125086784362793
897,-54.635738372802734
898,-43.007686614990234
899,39.6607666015625
900,-20.618667602539062
901,-4.337161540985107
902,56.05055618286133
903,-34.75140380859375
904,-47.02560806274414
905,1.2118725776672363
906,3.4716265201568604
907,-29.855133056640625
908,39.87739181518555
909,49.602813720703125
910,0.6689968109130859
911,11.84641170501709
912,36.1231575012207
913,48.49741744995117
914,17.27980613708496
915,-38.94304656982422
916,-26.029741287231445
917,53.68196105957031
918,-36.46415328979492
919,-7.319667816162109
920,-31.598365783691406
921,40.693809509277344
922,-34.54887771606445
923,2.1814677715301514
924,-45.54941940307617
925,-33.72103500366211
926,11.15769100189209
927,-34.60091781616211
928,3.4177680015563965
929,-44.44980239868164
930,6.457724571228027
931,39.26638412475586
932,-2.872126340866089
933,-29.936492919921875
934,1.3008697032928467
935,-22.06519317626953
936,-43.01853561401367
937,-34.473785400390625
938,-12.137551307678223
939,3.2639551162719727
940,56.986759185791016
941,46.2623176574707
942,-16.712390899658203
943,39.31660842895508
944,-31.923484802246094
945,36.107887268066406
946,-7.819667816162109
947,43.21775817871094
948,43.01645278930664
949,-4.072721004486084
950,-29.22510528564453
951,-9.437628746032715
952,-3.061277389526367
953,38.799713134765625
954,-40.809295654296875
955,-19.383438110351562
956,50.60572814941406
957,1.2563896179199219
958,-14.104219436645508
959,-6.986332893371582
960,3.7205095291137695
961,5.8107075691223145
962,-0.0685206800699234
963,-5.195893287658691
964,-24.390180587768555
965,8.331002235412598
966,-21.707698822021484
967,-1.5476510524749756
968,-24.006439208984375
969,-2.389190196990967
970,40.284385681152344
971,-1.1654741764068604
972,-2.836841106414795
973,17.754356384277344
974,42.17291259765625
975,-21.412782669067383
976,31.31089973449707
977,-15.656100273132324
978,14.158108711242676
979,-40.81157302856445
980,36.746158599853516
981,-32.1003303527832
982,-50.1873893737793
983,40.00213623046875
984,44.040367126464844
985,46.1411018371582
986,-31.658447265625
987,38.31938171386719
988,34.37080764770508
989,28.785499572753906
990,1.0447139739990234
991,0.30080580711364746
992,-0.5242930054664612
993,-18.571096420288086
994,-46.28474807739258
995,-32.115509033203125
996,-1.9579545259475708
997,30.81806755065918
998,-6.070484638214111
999,-24.887325286865234
1000,38.46758270263672
1001,-1.515427589416504
1002,1.6934483051300049
1003,-4.744342803955078
1004,-4.0778961181640625
1005,39.64043045043945
1006,22.381479263305664
1007,19.849626541137695
1008,-29.85740852355957
1009,42.19813919067383
1010,39.269630432128906
1011,42.10804748535156
1012,42.03560256958008
1013,-26.9909610748291
1014,-29.062236785888672
1015,1.654381513595581
1016,-28.073640823364258
1017,-32.849246978759766
1018,1.0673251152038574
1019,6.163299560546875
1020,-6.979965686798096
1021,-31.197433471679688
1022,-17.69542121887207
1023,-1.9844590425491333
1024,-3.7101094722747803
1025,-10.77381706237793
1026,40.38088607788086
1027,-12.948051452636719
1028,23.23988914489746
1029,-32.880836486816406
1030,-27.020566940307617
1031,-48.77619552612305
1032,48.546573638916016
1033,-21.52106475830078
1034,0.4119764566421509
1035,-23.736663818359375
1036,-23.922555923461914
1037,17.951580047607422
1038,-1.3016955852508545
1039,-0.8618699908256531
1040,-24.103107452392578
1041,-6.531009197235107
1042,-42.69271469116211
1043,4.136152267456055
1044,52.78667068481445
1045,54.19228744506836
1046,10.079704284667969
1047,-3.337409496307373
1048,38.618995666503906
1049,48.72079086303711
1050,8.029296875
1051,28.871797561645508
1052,-10.670879364013672
1053,-17.55841827392578
1054,54.70961380004883
1055,-18.901464462280273
1056,47.68445587158203
1057,-35.420379638671875
1058,-31.476512908935547
1059,-38.40407180786133
1060,-29.739669799804688
1061,-29.03439712524414
1062,-29.378276824951172
1063,-46.73958969116211
1064,0.7098355293273926
1065,-29.204946517944336
1066,6.1822829246521
1067,-3.8714520931243896
1068,-2.4352293014526367
1069,-29.894651412963867
1070,-6.488764762878418
1071,-3.5023088455200195
1072,23.091777801513672
1073,33.16643524169922
1074,-29.96552085876465
1075,-3.92860746383667
1076,26.843782424926758
1077,-5.619809150695801
1078,41.189552307128906
1079,1.0658499002456665
1080,-0.6075780391693115
1081,9.134262084960938
1082,-3.7915849685668945
1083,35.50337219238281
1084,18.66411018371582
1085,-41.32218551635742
1086,0.19951313734054565
1087,-29.06990623474121
1088,-8.302023887634277
1089,-22.932575225830078
1090,25.63208770751953
1091,60.75700759887695
1092,-3.1676597595214844
1093,-3.5559005737304688
1094,-29.714218139648438
1095,-33.85102081298828
1096,48.4137077331543
1097,32.163909912109375
1098,45.853546142578125
1099,-27.342235565185547
1100,6.230778694152832
1101,-39.761451721191406
1102,-31.215251922607422
1103,-0.702062726020813
1104,-14.2508544921875
1105,-27.890588760375977
1106,48.70493698120117
1107,-35.31945037841797
1108,-28.80872344970703
1109,52.03633117675781
1110,-28.889392852783203
1111,-1.39190673828125
1112,3.3351097106933594
1113,-32.192710876464844
1114,48.982521057128906
1115,-26.498991012573242
1116,-48.07474136352539
1117,-36.047943115234375
1118,-34.73603439331055
1119,39.53492736816406
1120,-8.937294006347656
1121,-12.845573425292969
1122,-1.6165679693222046
1123,-35.844078063964844
1124,0.28385019302368164
1125,29.87093734741211
1126,41.652244567871094
1127,-36.20326614379883
1128,40.662322998046875
1129,40.025997161865234
1130,-6.485642433166504
1131,-28.912769317626953
1132,37.524742126464844
1133,0.6948027610778809
1134,-4.406554222106934
1135,1.887476921081543
1136,34.545677185058594
1137,42.79758834838867
1138,13.074625015258789
1139,-19.644088745117188
1140,-33.56395721435547
1141,7.255535125732422
1142,-23.827096939086914
1143,51.07273483276367
1144,-2.922356605529785
1145,1.8247909545898438
1146,0.45300692319869995
1147,-31.604799270629883
1148,-43.80036926269531
1149,-39.1159553527832
1150,36.76109313964844
1151,34.55971145629883
1152,8.069366455078125
1153,-34.4428596496582
1154,45.232643127441406
1155,44.2304573059082
1156,0.8026455640792847
1157,4.502047538757324
1158,4.260535717010498
1159,-30.533287048339844
1160,-18.93862533569336
1161,1.4273830652236938
1162,32.1971549987793
1163,-35.289424896240234
1164,-27.085729598999023
1165,-45.199127197265625
1166,-29.794416427612305
1167,-33.6457405090332
1168,-22.54253578186035
1169,2.736311197280884
1170,-21.625083923339844
1171,40.5319938659668
1172,-37.87301254272461
1173,-11.19967269897461
1174,38.802276611328125
1175,35.9005241394043
1176,-11.21583366394043
1177,-18.382841110229492
1178,46.076171875
1179,37.42848205566406
1180,29.20403480529785
1181,15.397216796875
1182,-2.689734697341919
1183,-34.85795211791992
1184,39.60106658935547
1185,-33.23463439941406
1186,-23.5079402923584
1187,-27.38159942626953
1188,-18.105831146240234
1189,-7.056635856628418
1190,-22.377094268798828
1191,40.73310089111328
1192,-33.70341491699219
1193,37.7554817199707
1194,50.36041259765625
1195,-8.168699264526367
1196,4.920206069946289
1197,-25.451213836669922
1198,-0.4284501075744629
1199,4.153388977050781
1200,-21.277149200439453
1201,37.535430908203125
1202,-29.508712768554688
1203,-34.47906494140625
1204,-28.91626739501953
1205,53.01384735107422
1206,-29.233646392822266
1207,-28.89642906188965
1208,-29.090560913085938
1209,-25.083961486816406
1210,-18.421306610107422
1211,-44.163333892822266
1212,-11.391172409057617
1213,-34.42973327636719
1214,4.463728427886963
1215,7.719574451446533
1216,-34.76030731201172
1217,-5.340240001678467
1218,1.6226211786270142
1219,35.600379943847656
1220,-48.98262023925781
1221,7.383798599243164
1222,-9.135647773742676
1223,-0.12623843550682068
1224,32.22612380981445
1225,1.9904584884643555
1226,1.768619179725647
1227,40.907264709472656
1228,-39.432716369628906
1229,1.8547708988189697
1230,-38.862300872802734
1231,-22.317848205566406
1232,-0.8880480527877808
1233,7.574876308441162
1234,-28.6329402923584
1235,45.50358200073242
1236,30.478336334228516
1237,50.01881790161133
1238,35.31161880493164
1239,-49.32095718383789
1240,44.117889404296875
1241,-16.760915756225586
1242,31.769485473632812
1243,-25.584514617919922
1244,58.43246078491211
1245,-21.970439910888672
1246,44.91313934326172
1247,2.5543718338012695
1248,-4.887185573577881
1249,-16.713361740112305
1250,-0.7479572296142578
1251,52.9342155456543
1252,-38.81053161621094
1253,2.0369906425476074
1254,-25.59882354736328
1255,43.33494186401367
1256,-27.260221481323242
1257,-44.17381286621094
1258,-7.567159175872803
1259,-3.1501705646514893
1260,-11.285791397094727
1261,-21.801095962524414
1262,7.968080520629883
1263,-31.022096633911133
1264,-0.3510255813598633
1265,2.9626433849334717
1266,-27.729991912841797
1267,-1.9446680545806885
1268,5.035365581512451
1269,58.08997344970703
1270,51.04898452758789
1271,50.67988586425781
1272,-4.555734157562256
1273,43.302860260009766
1274,3.2274324893951416
1275,-31.13817024230957
1276,28.11503028869629
1277,55.03383255004883
1278,74.75189208984375
1279,50.2413444519043
1280,-16.450523376464844
1281,-31.371763229370117
1282,29.66325569152832
