id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
1NW9_r0,"[-50.76864242553711, 61.97816848754883, -4.126767158508301]",1.0,-16.53584098815918,-19.38815689086914,-5.1712112,6.3996167
1NW9_r1,"[-11.988761901855469, 72.62982940673828, 33.38447189331055]",1.0,-16.590044021606445,-19.313297271728516,-5.395852,2.9860806
1NW9_r2,"[31.948652267456055, 21.865787506103516, 4.955934524536133]",1.0,-13.80673599243164,-14.330360412597656,1.5521829,6.6024733
1NW9_r3,"[-12.183643341064453, -11.400333404541016, -10.797151565551758]",1.0,-13.179845809936523,-13.454964637756348,-4.1007576,4.69676
1NW9_r4,"[-49.621273040771484, -19.241872787475586, -37.849090576171875]",1.0,-15.329894065856934,-15.84666633605957,-1.2930553,4.6081557
1NW9_r5,"[17.204288482666016, -4.637857913970947, -11.29405689239502]",1.0,-13.207659721374512,-13.182475090026855,-0.6351297,9.419765
1NW9_r6,"[53.40251922607422, -51.4776611328125, 25.993013381958008]",1.0,-16.392305374145508,-14.777182579040527,1.3633274,7.284086
1NW9_r7,"[-48.994834899902344, 9.455215454101562, -25.79594612121582]",1.0,-14.713367462158203,-16.039506912231445,-2.155538,2.4212189
1NW9_r8,"[12.888203620910645, 27.33721351623535, 12.28321647644043]",1.0,-13.551689147949219,-14.568243026733398,5.591374,9.601122
1NW9_r9,"[21.27865219116211, 38.131587982177734, 49.519989013671875]",1.0,-15.38209056854248,-16.761856079101562,-0.100363195,2.9770994
1NW9_r10,"[-33.09541702270508, -12.95490550994873, -41.927955627441406]",1.0,-14.63879108428955,-15.029451370239258,-1.0080552,9.707351
1NW9_r11,"[-18.3420352935791, 18.52518081665039, -8.214590072631836]",1.0,-13.375459671020508,-14.546345710754395,-6.3020463,2.8805943
1NW9_r12,"[23.65522575378418, -11.857316017150879, 17.88740348815918]",1.0,-13.527144432067871,-13.379205703735352,1.8560929,7.917503
1NW9_r13,"[37.62742614746094, 1.833475112915039, 3.9268136024475098]",1.0,-13.757411003112793,-13.66037368774414,-1.6531767,6.452941
1NW9_r14,"[-9.765460968017578, -41.917903900146484, -20.004709243774414]",1.0,-14.21188735961914,-13.597555160522461,-1.6643618,6.1626515
1QA9_r0,"[7.593446731567383, -3.684340476989746, 15.791815757751465]",1.0,-13.138528823852539,-13.974976539611816,-3.3043435,2.9274588
1QA9_r1,"[48.03804016113281, -35.291988372802734, -6.887419700622559]",1.0,-14.960749626159668,-16.516788482666016,0.0576607,4.8396516
1QA9_r2,"[-1.1459985971450806, 39.00662612915039, -26.898712158203125]",1.0,-14.208392143249512,-13.342063903808594,-0.9065649,4.5185895
1QA9_r3,"[3.69549560546875, -4.014814376831055, 41.17106628417969]",1.0,-13.918648719787598,-15.166601181030273,-2.6787798,3.0652864
1QA9_r4,"[-2.895080804824829, -29.48119354248047, -3.283334255218506]",1.0,-13.453909873962402,-14.315412521362305,-1.3772149,2.9186094
1QA9_r5,"[19.737972259521484, 8.640814781188965, -14.304997444152832]",1.0,-13.332010269165039,-13.544715881347656,-0.9991445,5.6903367
1QA9_r6,"[19.021087646484375, 26.601882934570312, -9.024199485778809]",1.0,-13.599796295166016,-13.549967765808105,-8.031143,1.9906238
1QA9_r7,"[27.83663558959961, -12.307448387145996, -10.506985664367676]",1.0,-13.53637981414795,-14.325811386108398,-0.50799286,5.9494705
1QA9_r8,"[-38.92947006225586, 28.408151626586914, -3.185654640197754]",1.0,-14.256339073181152,-13.54051685333252,0.22523046,4.8349733
1QA9_r9,"[26.950328826904297, 12.91373348236084, 10.931533813476562]",1.0,-13.522953987121582,-14.196435928344727,2.5116441,3.0274606
1QA9_r10,"[-10.056166648864746, 18.284629821777344, -11.408503532409668]",1.0,-13.274635314941406,-12.974178314208984,4.8397613,9.931759
1QA9_r11,"[-0.7333288192749023, 51.84929656982422, 19.261445999145508]",1.0,-14.660346984863281,-14.37720775604248,-1.6354895,5.044185
1QA9_r12,"[14.302063941955566, -11.615158081054688, 9.585592269897461]",1.0,-13.200043678283691,-14.164153099060059,-2.412775,7.039575
1QA9_r13,"[13.120025634765625, -10.39033317565918, 29.34579849243164]",1.0,-13.594447135925293,-14.873753547668457,5.678617,11.301987
1QA9_r14,"[11.82044792175293, 40.51734161376953, -16.973316192626953]",1.0,-14.110115051269531,-13.556877136230469,2.8300061,7.9477205
1VFB_r0,"[-9.646910667419434, -8.808303833007812, -18.376949310302734]",1.0,-13.242831230163574,-14.041571617126465,-6.370943,2.7042313
1VFB_r1,"[-12.393991470336914, 8.333272933959961, -14.874168395996094]",1.0,-13.207239151000977,-13.931567192077637,-8.084199,3.4928815
1VFB_r2,"[3.860337257385254, -26.528966903686523, -17.1113338470459]",1.0,-13.522344589233398,-14.110152244567871,-8.466704,3.4798346
1VFB_r3,"[-4.311637878417969, -90.65516662597656, 20.614774703979492]",1.0,-17.772584915161133,-19.83209800720215,-9.555973,0.65030724
1VFB_r4,"[17.881237030029297, 8.441645622253418, 15.790491104125977]",1.0,-13.316152572631836,-13.4192533493042,-4.1105747,3.70042
1VFB_r5,"[8.023401260375977, -51.79136276245117, -7.683125972747803]",1.0,-14.519158363342285,-15.384099006652832,-5.1200647,2.2412589
1VFB_r6,"[10.514066696166992, 9.369869232177734, -14.378347396850586]",1.0,-13.185450553894043,-13.161940574645996,-1.8361992,2.611566
1VFB_r7,"[-27.541099548339844, -12.245866775512695, 5.071822166442871]",1.0,-13.479406356811523,-15.173287391662598,-0.2403019,2.8827531
1VFB_r8,"[-0.03970813751220703, 19.851112365722656, -37.16596603393555]",1.0,-13.946728706359863,-13.872407913208008,-4.355673,2.5680933
1VFB_r9,"[-42.074832916259766, -9.250563621520996, 38.796817779541016]",1.0,-14.827662467956543,-17.35179328918457,-5.492336,0.47161645
1VFB_r10,"[31.72637176513672, -54.94646453857422, -6.123210430145264]",1.0,-15.217724800109863,-15.37157154083252,0.0039607882,2.58429
1VFB_r11,"[10.797994613647461, -11.871580123901367, 21.03049659729004]",1.0,-13.349193572998047,-13.985201835632324,-0.4557255,4.311688
1VFB_r12,"[33.57903289794922, 45.435546875, 17.100357055664062]",1.0,-14.896164894104004,-14.065533638000488,-8.422978,3.2758486
1VFB_r13,"[49.13676834106445, 27.870807647705078, -11.066854476928711]",1.0,-14.80134105682373,-13.346257209777832,-4.8035555,3.8549805
1VFB_r14,"[14.015278816223145, 15.304217338562012, 37.57975769042969]",1.0,-13.984233856201172,-14.386236190795898,-4.40874,3.9802423
1ZHI_r0,"[-30.29812240600586, 31.687259674072266, -13.060262680053711]",1.0,-14.122980117797852,-13.101822853088379,1.5471957,11.830411
1ZHI_r1,"[-10.100870132446289, -7.029987335205078, 27.97359848022461]",1.0,-13.479280471801758,-14.58398723602295,-6.625757,4.6025686
1ZHI_r2,"[3.7149505615234375, 26.093368530273438, 22.03053855895996]",1.0,-13.615968704223633,-14.12973403930664,-9.6502495,2.3394818
1ZHI_r3,"[-23.011070251464844, -21.366281509399414, -18.574533462524414]",1.0,-13.699874877929688,-13.965367317199707,-4.128329,8.542322
1ZHI_r4,"[-8.913105010986328, 13.349040031433105, 36.839141845703125]",1.0,-13.857498168945312,-14.683368682861328,-3.1332376,5.0696893
1ZHI_r5,"[-15.259830474853516, -33.79217529296875, -43.297096252441406]",1.0,-14.765637397766113,-15.010370254516602,-6.5756173,2.4105806
1ZHI_r6,"[33.69504928588867, -50.30509948730469, -16.28719711303711]",1.0,-15.144426345825195,-17.342853546142578,2.7427673,5.2000637
1ZHI_r7,"[17.345149993896484, 12.236140251159668, 0.6597862243652344]",1.0,-13.210970878601074,-13.927818298339844,15.951344,20.738304
1ZHI_r8,"[-33.51296615600586, 23.457664489746094, 10.636909484863281]",1.0,-13.952921867370605,-13.511455535888672,4.885433,12.124546
1ZHI_r9,"[-21.33631134033203, -0.05658721923828125, 20.501710891723633]",1.0,-13.446831703186035,-14.004400253295898,-10.532734,1.3370485
1ZHI_r10,"[-11.132376670837402, -22.204648971557617, 20.965259552001953]",1.0,-13.54736328125,-14.84870719909668,0.21197176,8.567083
1ZHI_r11,"[-38.13364028930664, 2.4628870487213135, 20.229236602783203]",1.0,-13.998998641967773,-14.132917404174805,-6.4820037,5.041012
1ZHI_r12,"[57.50341796875, -38.01897048950195, -26.955080032348633]",1.0,-16.004108428955078,-18.220298767089844,4.756924,9.311581
1ZHI_r13,"[-1.1127662658691406, 44.94492721557617, 30.408836364746094]",1.0,-14.597064971923828,-14.729413032531738,-2.9905553,11.041713
1ZHI_r14,"[-37.50859451293945, 16.614776611328125, -28.940950393676758]",1.0,-14.360699653625488,-13.230518341064453,11.174971,17.727137
2A1A_r0,"[-64.01377868652344, -19.49582862854004, -30.026775360107422]",1.0,-15.948996543884277,-13.74197769165039,1.0587615,3.9330544
2A1A_r1,"[41.866798400878906, -43.660152435302734, 9.885821342468262]",1.0,-15.047500610351562,-18.016155242919922,-9.432288,2.4045844
2A1A_r2,"[-0.8855094909667969, 28.359352111816406, 13.420400619506836]",1.0,-13.507710456848145,-14.84832763671875,-7.569571,1.8261966
2A1A_r3,"[-2.538055419921875, -10.102067947387695, 12.580799102783203]",1.0,-13.108613967895508,-14.443398475646973,-10.560676,3.5301838
2A1A_r4,"[31.205280303955078, -9.148628234863281, 17.731563568115234]",1.0,-13.72256088256836,-16.46044921875,-2.7386668,2.799792
2A1A_r5,"[-29.25104331970215, 4.500838279724121, 6.702724456787109]",1.0,-13.471967697143555,-13.609484672546387,-7.797286,2.7706523
2A1A_r6,"[32.17523193359375, -17.147241592407227, -12.492483139038086]",1.0,-13.785594940185547,-15.66501522064209,-8.797733,2.1318705
2A1A_r7,"[12.475545883178711, 10.048420906066895, -24.424667358398438]",1.0,-13.434393882751465,-14.167377471923828,-4.019564,1.4796504
2A1A_r8,"[-12.423574447631836, 38.54830551147461, -55.57707977294922]",1.0,-15.587701797485352,-14.399492263793945,-7.9790134,0.96366316
2A1A_r9,"[40.03436279296875, -16.078760147094727, -25.312610626220703]",1.0,-14.350411415100098,-16.132190704345703,-1.3581638,1.1707336
2A1A_r10,"[-31.05420684814453, -21.234539031982422, -102.04898071289062]",1.0,-19.5322208404541,-16.37836265563965,-1.6455522,2.3626666
2A1A_r11,"[-33.4842414855957, 7.210245132446289, -17.57591438293457]",1.0,-13.783794403076172,-13.026896476745605,0.15199769,7.3714314
2A1A_r12,"[-6.314764022827148, -56.4361572265625, 29.64513397216797]",1.0,-15.240269660949707,-17.046817779541016,-0.6312781,1.9838197
