id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
2SIC_p61_0.43646153807640076,"[-16.903488159179688, 21.69881248474121, -29.19457244873047]",1.0,-13.854235649108887,-13.35919189453125,2.5181425,2.5181422
2SIC_p61_0.46207693219184875,"[-9.383970260620117, 21.505327224731445, -25.309154510498047]",1.0,-13.622125625610352,-13.42418384552002,0.7341857,0.7341857
2SIC_p61_0.48769229650497437,"[-11.028379440307617, 8.001598358154297, -33.48576736450195]",1.0,-13.686490058898926,-13.241238594055176,2.0246458,2.0246456
2SIC_p61_0.5133076906204224,"[-29.05828285217285, 20.26895523071289, 13.16933822631836]",1.0,-13.754100799560547,-13.821357727050781,-0.6310131,-0.631013
2SIC_p61_0.5389230847358704,"[-11.659419059753418, 7.5161309242248535, -34.780853271484375]",1.0,-13.739376068115234,-13.247441291809082,0.59740937,0.59740937
2SIC_p61_0.5645384788513184,"[-13.26569938659668, 11.383868217468262, -33.902496337890625]",1.0,-13.76871395111084,-13.257051467895508,1.9362401,1.9362402
2SIC_p61_0.5901538133621216,"[-32.24853515625, 21.404529571533203, 10.646583557128906]",1.0,-13.855669975280762,-13.780014038085938,0.20913434,0.20913434
2SIC_p61_0.6157692074775696,"[-17.63058853149414, 23.986419677734375, -29.39501953125]",1.0,-13.932770729064941,-13.416925430297852,1.9789813,1.9789815
2SIC_p61_0.6413846015930176,"[-32.22100067138672, 19.845781326293945, 10.110130310058594]",1.0,-13.812776565551758,-13.72351360321045,-0.305633,-0.305633
2SIC_p61_0.6669999957084656,"[16.973543167114258, 36.33074951171875, -0.4698970317840576]",1.0,-13.853878021240234,-14.966957092285156,0.62215793,0.6221582
2SIC_p61_0.6926153898239136,"[-26.293537139892578, 23.22721290588379, 17.02679443359375]",1.0,-13.805277824401855,-14.039539337158203,-1.5027661,-1.5027661
2SIC_p61_0.7182307839393616,"[-1.5010042190551758, 29.810314178466797, 24.055904388427734]",1.0,-13.776849746704102,-14.879627227783203,-0.22559458,-0.22559458
2SIC_p61_0.7438461780548096,"[-1.7079811096191406, 33.5804557800293, -16.295270919799805]",1.0,-13.736019134521484,-13.97236442565918,-2.2152991,-2.2152991
2SIC_p61_0.7694615125656128,"[-12.277937889099121, 5.660431861877441, -38.17142105102539]",1.0,-13.87143325805664,-13.285612106323242,-0.108028784,-0.108028606
2SIC_p61_0.7950769066810608,"[-15.252167701721191, 8.655174255371094, -37.822975158691406]",1.0,-13.926029205322266,-13.268570899963379,0.96412426,0.9641245
2SIC_p61_0.8206923007965088,"[-28.08495330810547, 14.917951583862305, 13.198516845703125]",1.0,-13.619025230407715,-13.704793930053711,-0.3678762,-0.3678763
2SIC_p61_0.8463076949119568,"[37.52386474609375, 6.304511547088623, 15.356494903564453]",1.0,-13.895746231079102,-15.878677368164062,0.9197379,0.919738
2SIC_p61_0.8719230890274048,"[46.89716339111328, -14.43494987487793, 11.781704902648926]",1.0,-14.375142097473145,-16.5098819732666,0.60663533,0.6066353
2SIC_p61_0.8975384831428528,"[17.87689971923828, -29.58518409729004, -43.093624114990234]",1.0,-14.655923843383789,-14.757590293884277,0.9555334,0.95553356
2SIC_p61_0.923153817653656,"[34.97053909301758, -42.14054870605469, -34.550697326660156]",1.0,-15.289583206176758,-16.0382022857666,-0.13387121,-0.13387136
2SIC_p61_0.948769211769104,"[39.087039947509766, -45.98646545410156, -31.58646583557129]",1.0,-15.538328170776367,-16.460737228393555,-0.09338971,-0.093389876
2SIC_p61_0.974384605884552,"[69.48023223876953, -42.11348342895508, -36.543479919433594]",1.0,-17.36956024169922,-19.05718231201172,-0.0039110486,-0.00391106
2SIC_p61_1.0,"[66.43762969970703, -41.266998291015625, -19.952136993408203]",1.0,-16.579858779907227,-18.53914451599121,-0.005746108,-0.005746043
2SIC_p119_0.0,"[-13.01472282409668, 20.1318302154541, -27.998884201049805]",1.0,-13.715191841125488,-13.33803939819336,6.8997116,6.899712
2SIC_p119_0.0010000000474974513,"[-15.956503868103027, 23.042285919189453, -28.392709732055664]",1.0,-13.844687461853027,-13.377450942993164,3.3185906,3.3185904
2SIC_p119_0.026615384966135025,"[-16.078243255615234, 23.049169540405273, -28.427215576171875]",1.0,-13.848119735717773,-13.376665115356445,2.8450246,2.8450246
2SIC_p119_0.05223076790571213,"[-29.18950653076172, 20.945894241333008, 13.203180313110352]",1.0,-13.77434253692627,-13.812121391296387,2.1344354,2.134436
2SIC_p119_0.07784615457057953,"[-33.49443054199219, 20.039426803588867, 7.464110851287842]",1.0,-13.837723731994629,-13.629042625427246,3.7475524,3.7475524
2SIC_p119_0.10346154123544693,"[-29.190288543701172, 20.7524471282959, 13.044534683227539]",1.0,-13.767573356628418,-13.801775932312012,1.6036283,1.6036284
2SIC_p119_0.12907692790031433,"[-27.94924545288086, 20.583477020263672, 14.205821990966797]",1.0,-13.741877555847168,-13.836236953735352,1.4943109,1.4943107
2SIC_p119_0.15469230711460114,"[-28.717330932617188, 20.896026611328125, 13.706727027893066]",1.0,-13.765521049499512,-13.827515602111816,0.80433035,0.8043308
2SIC_p119_0.18030768632888794,"[-30.531551361083984, 20.987985610961914, 12.012935638427734]",1.0,-13.803175926208496,-13.777173042297363,1.3573325,1.3573325
2SIC_p119_0.20592308044433594,"[-29.869041442871094, 21.32091522216797, 12.602701187133789]",1.0,-13.796835899353027,-13.80268383026123,0.38553214,0.38553214
2SIC_p119_0.23153845965862274,"[-31.390518188476562, 21.051525115966797, 11.222930908203125]",1.0,-13.824010848999023,-13.756616592407227,0.72744036,0.7274405
2SIC_p119_0.25715383887290955,"[-29.566125869750977, 21.276931762695312, 13.056961059570312]",1.0,-13.792267799377441,-13.816435813903809,-0.15711033,-0.15711036
2SIC_p119_0.28276923298835754,"[-28.669477462768555, 21.154781341552734, 14.290680885314941]",1.0,-13.779123306274414,-13.855162620544434,-0.7513407,-0.7513406
2SIC_p119_0.30838462710380554,"[-29.329835891723633, 21.242876052856445, 13.627043724060059]",1.0,-13.792182922363281,-13.835237503051758,-0.77229506,-0.77229494
2SIC_p119_0.33399999141693115,"[-28.52216911315918, 21.07065200805664, 14.407068252563477]",1.0,-13.774325370788574,-13.856989860534668,-0.78561056,-0.7856106
2SIC_p119_0.35961538553237915,"[-7.389331817626953, 26.70814323425293, -22.25484848022461]",1.0,-13.662188529968262,-13.574546813964844,-0.4981059,-0.49810594
2SIC_p119_0.38523077964782715,"[-27.2719669342041, 20.933767318725586, 14.77129077911377]",1.0,-13.738282203674316,-13.864415168762207,-0.20637015,-0.20637012
2SIC_p119_0.41084614396095276,"[-28.823740005493164, 19.92303466796875, 13.35543155670166]",1.0,-13.741576194763184,-13.79216194152832,0.09920376,0.09920359
2SIC_p119_0.43646153807640076,"[-11.192386627197266, 7.690999984741211, -34.19087600708008]",1.0,-13.71231746673584,-13.24428939819336,1.3600212,1.360021
2SIC_p119_0.46207693219184875,"[-11.23173999786377, 7.168428421020508, -34.412513732910156]",1.0,-13.716940879821777,-13.242592811584473,0.7361066,0.73610663
2SIC_p119_0.48769229650497437,"[-16.004806518554688, 20.255794525146484, -29.90009880065918]",1.0,-13.8273344039917,-13.324092864990234,1.9028287,1.9028287
2SIC_p119_0.5133076906204224,"[-16.80398941040039, 25.423194885253906, -28.814455032348633]",1.0,-13.9376220703125,-13.439252853393555,1.1685009,1.168501
2SIC_p119_0.5389230847358704,"[-27.63214111328125, 20.872161865234375, 14.154934883117676]",1.0,-13.737933158874512,-13.840556144714355,0.13526198,0.13526224
2SIC_p119_0.5645384788513184,"[-5.4420247077941895, 29.836023330688477, -19.505184173583984]",1.0,-13.682772636413574,-13.712332725524902,-1.0354328,-1.0354325
2SIC_p119_0.5901538133621216,"[-26.689208984375, 23.916400909423828, 17.186750411987305]",1.0,-13.83801555633545,-14.034991264343262,-1.689778,-1.689778
2SIC_p119_0.6157692074775696,"[-30.113384246826172, 21.750715255737305, 14.063949584960938]",1.0,-13.836910247802734,-13.867273330688477,-0.5587571,-0.5587572
2SIC_p119_0.6413846015930176,"[-16.725563049316406, 22.117671966552734, -29.279502868652344]",1.0,-13.863866806030273,-13.354864120483398,1.9926944,1.9926945
2SIC_p119_0.6669999957084656,"[-0.6305137276649475, 35.17097854614258, -14.827923774719238]",1.0,-13.769998550415039,-14.041900634765625,-1.8124365,-1.8124365
2SIC_p119_0.6926153898239136,"[-8.471843719482422, 36.21261215209961, -20.963258743286133]",1.0,-13.972954750061035,-13.890352249145508,-0.70817566,-0.70817554
2SIC_p119_0.7182307839393616,"[28.443117141723633, 20.151613235473633, 13.089570999145508]",1.0,-13.730649948120117,-15.417054176330566,0.47949505,0.47949496
2SIC_p119_0.7438461780548096,"[-11.245784759521484, 8.817503929138184, -33.46590805053711]",1.0,-13.696065902709961,-13.242964744567871,2.1988797,2.1988797
2SIC_p119_0.7694615125656128,"[34.81743240356445, 7.171647071838379, 19.415884017944336]",1.0,-13.87188720703125,-15.864082336425781,1.7169691,1.7169689
2SIC_p119_0.7950769066810608,"[-32.8952751159668, 22.157163619995117, 11.737054824829102]",1.0,-13.91085147857666,-13.812277793884277,-0.39900413,-0.3990041
2SIC_p119_0.8206923007965088,"[-33.848350524902344, 21.051664352416992, 10.629179000854492]",1.0,-13.905887603759766,-13.755401611328125,-0.053727,-0.05372697
2SIC_p119_0.8463076949119568,"[42.82624053955078, 2.8740830421447754, 14.031749725341797]",1.0,-14.093317985534668,-16.196475982666016,0.70815116,0.7081509
2SIC_p119_0.8719230890274048,"[2.2935895919799805, 43.33559036254883, -13.192862510681152]",1.0,-14.103344917297363,-14.501228332519531,-1.7468446,-1.7468445
2SIC_p119_0.8975384831428528,"[-29.77372932434082, 32.803550720214844, 12.871559143066406]",1.0,-14.142755508422852,-14.167390823364258,0.25837043,0.2583704
2SIC_p119_0.923153817653656,"[-13.971686363220215, 42.737361907958984, -26.915786743164062]",1.0,-14.48604679107666,-14.124874114990234,1.0171237,1.0171237
2SIC_p119_0.948769211769104,"[-5.0080389976501465, 54.64353942871094, -16.485225677490234]",1.0,-14.784163475036621,-14.912811279296875,0.1507409,0.1507408
2SIC_p119_0.974384605884552,"[-0.9674744606018066, 54.50999069213867, -24.682186126708984]",1.0,-14.950121879577637,-15.019824981689453,0.34437722,0.34437704
2SIC_p119_1.0,"[-14.639686584472656, 44.861656188964844, -49.91847610473633]",1.0,-15.581932067871094,-14.713473320007324,0.21334895,0.2133489
2A1A_p91_0.0,"[-14.919305801391602, 7.812253952026367, -34.69746398925781]",1.0,-13.78681468963623,-14.343055725097656,-3.599784,-3.599784
2A1A_p91_0.0010000000474974513,"[-15.074687957763672, 7.6490678787231445, -34.37989807128906]",1.0,-13.7758150100708,-14.336548805236816,-3.3949492,-3.394949
2A1A_p91_0.026615384966135025,"[-14.951435089111328, 7.964038848876953, -34.70125198364258]",1.0,-13.788824081420898,-14.351118087768555,-3.6446419,-3.6446419
2A1A_p91_0.05223076790571213,"[-15.224221229553223, 7.953624725341797, -34.169189453125]",1.0,-13.772947311401367,-14.352958679199219,-3.9628458,-3.9628458
2A1A_p91_0.07784615457057953,"[-14.885923385620117, 8.093441009521484, -34.6443977355957]",1.0,-13.786702156066895,-14.354823112487793,-3.9025185,-3.9025185
2A1A_p91_0.10346154123544693,"[-13.087576866149902, 5.269809722900391, -30.616641998291016]",1.0,-13.591760635375977,-14.146052360534668,2.1653628,2.1653624
2A1A_p91_0.12907692790031433,"[-14.926992416381836, 8.011244773864746, -34.67340087890625]",1.0,-13.787763595581055,-14.352378845214844,-4.191494,-4.191494
2A1A_p91_0.15469230711460114,"[-14.958197593688965, 8.029332160949707, -34.47871017456055]",1.0,-13.780963897705078,-14.352134704589844,-3.380088,-3.3800883
2A1A_p91_0.18030768632888794,"[-15.040658950805664, 7.743027687072754, -34.391845703125]",1.0,-13.776505470275879,-14.340112686157227,-5.146447,-5.146447
2A1A_p91_0.20592308044433594,"[-15.348960876464844, 8.026132583618164, -34.67161178588867]",1.0,-13.79492473602295,-14.364861488342285,-5.339025,-5.3390255
2A1A_p91_0.23153845965862274,"[-15.889335632324219, 8.132272720336914, -34.30580520629883]",1.0,-13.791237831115723,-14.381616592407227,-4.3868356,-4.3868356
2A1A_p91_0.25715383887290955,"[-15.668783187866211, 6.872257232666016, -34.85398864746094]",1.0,-13.797929763793945,-14.322157859802246,-6.875662,-6.875662
2A1A_p91_0.28276923298835754,"[-14.88688850402832, 8.050372123718262, -34.71973419189453]",1.0,-13.78923511505127,-14.353586196899414,-4.603635,-4.603635
2A1A_p91_0.30838462710380554,"[-1.3200757503509521, 20.761377334594727, 34.16404342651367]",1.0,-13.849274635314941,-16.70024871826172,3.5897007,3.5897007
2A1A_p91_0.33399999141693115,"[0.2334517240524292, 29.537405014038086, 24.18621063232422]",1.0,-13.770122528076172,-16.656492233276367,1.5211573,1.5211571
2A1A_p91_0.35961538553237915,"[0.029809653759002686, 29.455469131469727, 24.461299896240234]",1.0,-13.774842262268066,-16.66814422607422,1.504108,1.5041081
2A1A_p91_0.38523077964782715,"[-7.7465291023254395, 33.85954284667969, 11.295666694641113]",1.0,-13.701558113098145,-16.476764678955078,1.4632857,1.4632857
2A1A_p91_0.41084614396095276,"[-16.077394485473633, 8.178053855895996, -34.42593002319336]",1.0,-13.799579620361328,-14.390399932861328,-4.44655,-4.4465494
2A1A_p91_0.43646153807640076,"[-1.6672537326812744, 22.230228424072266, 33.67494583129883]",1.0,-13.866499900817871,-16.763626098632812,1.8300554,1.8300556
2A1A_p91_0.46207693219184875,"[-4.453159809112549, 15.477910995483398, 37.71134567260742]",1.0,-13.894598007202148,-16.67905044555664,3.0661938,3.0661938
2A1A_p91_0.48769229650497437,"[-15.280445098876953, 6.676705837249756, -33.6449089050293]",1.0,-13.743769645690918,-14.290456771850586,-4.0551324,-4.0551324
2A1A_p91_0.5133076906204224,"[-15.739718437194824, 8.410508155822754, -34.55835723876953]",1.0,-13.800827980041504,-14.39301872253418,-5.3135242,-5.3135242
2A1A_p91_0.5389230847358704,"[-16.021650314331055, 9.376544952392578, -35.25291061401367]",1.0,-13.842286109924316,-14.454861640930176,-3.297614,-3.297614
2A1A_p91_0.5645384788513184,"[-15.891136169433594, 9.99372386932373, -35.7714958190918]",1.0,-13.86707592010498,-14.487092971801758,-4.730558,-4.730558
2A1A_p91_0.5901538133621216,"[0.9869353175163269, 24.211437225341797, 30.81058692932129]",1.0,-13.813997268676758,-16.67611312866211,2.5889068,2.5889068
2A1A_p91_0.6157692074775696,"[-12.76459789276123, 4.693094253540039, -31.12538719177246]",1.0,-13.601380348205566,-14.11561393737793,-2.4316828,-2.4316828
2A1A_p91_0.6413846015930176,"[-14.924520492553711, 6.841521263122559, -34.236846923828125]",1.0,-13.761358261108398,-14.29360580444336,-3.7456827,-3.7456827
2A1A_p91_0.6669999957084656,"[-2.187534809112549, 12.505003929138184, 41.60292053222656]",1.0,-14.011499404907227,-16.767349243164062,0.7125018,0.7125019
2A1A_p91_0.6926153898239136,"[4.835846900939941, 2.253911256790161, 42.42869186401367]",1.0,-13.976329803466797,-16.28550910949707,0.6979536,0.6979535
2A1A_p91_0.7182307839393616,"[7.994049549102783, -17.305261611938477, 36.36599349975586]",1.0,-13.896998405456543,-15.251593589782715,-0.24899569,-0.24899583
2A1A_p91_0.7438461780548096,"[9.207100868225098, 6.9450459480285645, 38.3661994934082]",1.0,-13.852058410644531,-16.176725387573242,-1.0011204,-1.0011204
2A1A_p91_0.7694615125656128,"[11.50910472869873, 24.64185905456543, 23.279346466064453]",1.0,-13.672412872314453,-16.220338821411133,1.308931,1.308931
2A1A_p91_0.7950769066810608,"[22.025999069213867, 18.887033462524414, 27.764636993408203]",1.0,-13.856374740600586,-16.194263458251953,-0.8036904,-0.80369043
2A1A_p91_0.8206923007965088,"[39.938072204589844, -14.685897827148438, 26.491863250732422]",1.0,-14.356266021728516,-15.175280570983887,-2.663402,-2.663402
2A1A_p91_0.8463076949119568,"[39.732879638671875, -25.92171287536621, -6.660378932952881]",1.0,-14.235406875610352,-13.687826156616211,3.3601778,3.3601778
2A1A_p91_0.8719230890274048,"[18.041465759277344, 23.98462677001953, 26.2117919921875]",1.0,-13.842527389526367,-16.375648498535156,0.104577355,0.10457739
2A1A_p91_0.8975384831428528,"[9.978671073913574, 29.748043060302734, 23.878177642822266]",1.0,-13.82412338256836,-16.601242065429688,0.23067755,0.2306775
2A1A_p91_0.923153817653656,"[8.473760604858398, -1.460142970085144, -55.229312896728516]",1.0,-14.696083068847656,-14.055477142333984,-2.8967876,-2.896788
2A1A_p91_0.948769211769104,"[9.006362915039062, -56.836822509765625, -41.094207763671875]",1.0,-15.738337516784668,-13.375702857971191,7.4079933,7.407994
2A1A_p91_0.974384605884552,"[-10.74526309967041, 2.852651834487915, -61.291969299316406]",1.0,-15.116132736206055,-14.68270492553711,-1.095672,-1.0956724
2A1A_p91_1.0,"[-9.376901626586914, 12.053628921508789, -55.48019027709961]",1.0,-14.80000114440918,-14.867698669433594,0.6164253,0.61642534
2A1A_p103_0.0,"[-14.37940788269043, 7.733518600463867, -34.55318069458008]",1.0,-13.771795272827148,-14.326375961303711,-2.924666,-2.9246662
2A1A_p103_0.0010000000474974513,"[-15.12768840789795, 7.072257041931152, -34.44050979614258]",1.0,-13.774304389953613,-14.315216064453125,-4.267961,-4.267961
2A1A_p103_0.026615384966135025,"[-14.75515365600586, 7.543117523193359, -34.69351577758789]",1.0,-13.781660079956055,-14.32916259765625,-3.464869,-3.4648695
2A1A_p103_0.05223076790571213,"[0.45703738927841187, 30.0300235748291, 22.573780059814453]",1.0,-13.744623184204102,-16.62147331237793,1.8662175,1.8662175
2A1A_p103_0.07784615457057953,"[-0.2944731116294861, 25.118791580200195, 30.197473526000977]",1.0,-13.817590713500977,-16.733112335205078,1.7724217,1.7724216
2A1A_p103_0.10346154123544693,"[1.8453166484832764, 31.952205657958984, 16.197704315185547]",1.0,-13.675249099731445,-16.427518844604492,2.8260624,2.8260624
2A1A_p103_0.12907692790031433,"[-14.972639083862305, 7.633421897888184, -34.70276641845703]",1.0,-13.786370277404785,-14.339515686035156,-4.022878,-4.022878
2A1A_p103_0.15469230711460114,"[-0.7797185778617859, 22.334083557128906, 32.614627838134766]",1.0,-13.828815460205078,-16.712373733520508,4.17978,4.1797795
2A1A_p103_0.18030768632888794,"[-14.34850788116455, 6.481147766113281, -33.249515533447266]",1.0,-13.712305068969727,-14.255906105041504,-1.6841929,-1.6841929
2A1A_p103_0.20592308044433594,"[-1.1536133289337158, 22.301956176757812, 32.9061393737793]",1.0,-13.839031219482422,-16.733917236328125,2.9366705,2.9366703
2A1A_p103_0.23153845965862274,"[-13.985523223876953, 6.495912551879883, -34.01007080078125]",1.0,-13.73511791229248,-14.25342082977295,-2.7059336,-2.7059336
2A1A_p103_0.25715383887290955,"[-14.79499626159668, 7.436241149902344, -35.320289611816406]",1.0,-13.805804252624512,-14.331718444824219,-4.2917395,-4.2917395
2A1A_p103_0.28276923298835754,"[2.1232213973999023, 32.13282012939453, 15.243976593017578]",1.0,-13.665633201599121,-16.39438247680664,2.3039613,2.3039608
2A1A_p103_0.30838462710380554,"[-15.051420211791992, 7.8191375732421875, -34.76277542114258]",1.0,-13.791594505310059,-14.351020812988281,-4.5147367,-4.5147367
2A1A_p103_0.33399999141693115,"[-14.313872337341309, 6.735435962677002, -34.098388671875]",1.0,-13.745382308959961,-14.274026870727539,-2.5955591,-2.5955591
2A1A_p103_0.35961538553237915,"[-14.97208023071289, 8.179370880126953, -34.956825256347656]",1.0,-13.800989151000977,-14.367759704589844,-4.2489786,-4.2489786
2A1A_p103_0.38523077964782715,"[-14.263757705688477, 6.308791637420654, -34.1855354309082]",1.0,-13.744800567626953,-14.254048347473145,-2.3544757,-2.3544757
2A1A_p103_0.41084614396095276,"[-14.971092224121094, 7.6688432693481445, -34.93419647216797]",1.0,-13.795598983764648,-14.343457221984863,-4.6296062,-4.6296062
2A1A_p103_0.43646153807640076,"[2.581615447998047, 30.02826690673828, 21.344240188598633]",1.0,-13.718152046203613,-16.535804748535156,1.6031313,1.6031314
2A1A_p103_0.46207693219184875,"[-14.476106643676758, 7.4855170249938965, -34.67840576171875]",1.0,-13.7760648727417,-14.318652153015137,-3.443645,-3.443645
2A1A_p103_0.48769229650497437,"[-15.150136947631836, 7.462040901184082, -34.913753509521484]",1.0,-13.796063423156738,-14.338604927062988,-3.5104547,-3.510455
2A1A_p103_0.5133076906204224,"[-13.678630828857422, 5.472357749938965, -35.673702239990234]",1.0,-13.788000106811523,-14.216021537780762,-0.69079536,-0.69079536
2A1A_p103_0.5389230847358704,"[-15.67712688446045, 8.433494567871094, -34.924354553222656]",1.0,-13.814078330993652,-14.399450302124023,-2.937767,-2.937767
2A1A_p103_0.5645384788513184,"[-13.50266170501709, 2.3783555030822754, -37.2674674987793]",1.0,-13.836431503295898,-14.09836483001709,-0.20345697,-0.2034572
2A1A_p103_0.5901538133621216,"[-16.315208435058594, 7.570145606994629, -35.496864318847656]",1.0,-13.840142250061035,-14.383249282836914,-4.3547854,-4.3547854
2A1A_p103_0.6157692074775696,"[-12.318601608276367, 0.5703608989715576, -36.90272521972656]",1.0,-13.8014554977417,-13.991263389587402,0.48185128,0.48185128
2A1A_p103_0.6413846015930176,"[26.5748291015625, -3.1033315658569336, -33.722347259521484]",1.0,-13.989879608154297,-13.692044258117676,-3.660256,-3.660256
2A1A_p103_0.6669999957084656,"[8.255424499511719, 16.66931915283203, 34.293968200683594]",1.0,-13.806015968322754,-16.418983459472656,0.054268975,0.054269064
2A1A_p103_0.6926153898239136,"[7.538381576538086, 17.56645965576172, 34.490474700927734]",1.0,-13.824296951293945,-16.485319137573242,0.11254028,0.11254035
2A1A_p103_0.7182307839393616,"[6.180273056030273, 18.712331771850586, 36.539451599121094]",1.0,-13.917896270751953,-16.69675636291504,0.40792805,0.40792805
2A1A_p103_0.7438461780548096,"[9.903947830200195, 27.27101707458496, 12.118711471557617]",1.0,-13.509663581848145,-15.875137329101562,1.9813925,1.9813927
2A1A_p103_0.7694615125656128,"[6.273270606994629, 14.024565696716309, 40.745628356933594]",1.0,-14.013879776000977,-16.73261070251465,0.19106013,0.19106008
2A1A_p103_0.7950769066810608,"[-14.044731140136719, 6.534824371337891, -37.13439178466797]",1.0,-13.859808921813965,-14.290817260742188,-2.9594853,-2.9594853
2A1A_p103_0.8206923007965088,"[-7.779343128204346, -50.57788848876953, 4.941172122955322]",1.0,-14.428772926330566,-13.806892395019531,0.56616306,0.566163
2A1A_p103_0.8463076949119568,"[37.87603759765625, -23.05585479736328, -10.802895545959473]",1.0,-14.117557525634766,-13.584615707397461,1.287001,1.287001
2A1A_p103_0.8719230890274048,"[43.71154022216797, -32.67024230957031, 4.005369186401367]",1.0,-14.62378978729248,-14.080939292907715,-2.790359,-2.790359
2A1A_p103_0.8975384831428528,"[8.054910659790039, -11.6591796875, 48.59804916381836]",1.0,-14.384068489074707,-16.324066162109375,0.23318061,0.23318066
2A1A_p103_0.923153817653656,"[-23.95937728881836, -35.426170349121094, -10.80312728881836]",1.0,-14.041393280029297,-13.731160163879395,-0.8616149,-0.8616147
2A1A_p103_0.948769211769104,"[-33.06222152709961, -41.3572998046875, -21.933467864990234]",1.0,-14.78519344329834,-14.031694412231445,-2.5571637,-2.5571632
2A1A_p103_0.974384605884552,"[6.1758317947387695, -13.345865249633789, 50.3258171081543]",1.0,-14.487597465515137,-16.433637619018555,-0.039382577,-0.039382417
2A1A_p103_1.0,"[13.682281494140625, -24.209501266479492, 47.761207580566406]",1.0,-14.657318115234375,-16.029399871826172,0.23044422,0.23044422
